imageName,aestheticScore,qualityScore
iaa_pub26523_.jpg,3.78,3.876
iaa_pub26577_.jpg,3.52173913,3.708695652
iaa_pub20618_.jpg,3.239130435,3.360869565
iaa_pub24991_.jpg,2.02,2.04
iaa_pub5416_.jpg,3.695652174,4.0
iaa_pub27662_.jpg,3.041666667,3.2125
iaa_pub456_.jpg,3.02,3.4
iaa_pub9297_.jpg,3.285714286,3.353571429
iaa_pub25230_.jpg,3.541666667,3.683333333
iaa_pub4010_.jpg,3.306451613,3.477419355
iaa_pub5895_.jpg,2.08,2.104
iaa_pub8280_.jpg,3.055555556,3.233333333
iaa_pub26953_.jpg,2.82,3.088
iaa_pub26589_.jpg,2.695652174,2.930434783
iaa_pub20963_.jpg,3.34,3.516
iaa_pub10605_.jpg,2.480769231,2.642307692
iaa_pub29210_.jpg,3.72,3.88
iaa_pub30066_.jpg,3.42,3.496
iaa_pub22154_.jpg,3.291666667,3.45
iaa_pub25642_.jpg,3.0,3.182608696
iaa_pub18071_.jpg,3.25,3.466666667
iaa_pub20679_.jpg,1.333333333,1.379166667
iaa_pub16587_.jpg,2.9375,3.145833333
iaa_pub3569_.jpg,2.038461538,2.034615385
iaa_pub3421_.jpg,3.5,3.548
iaa_pub27439_.jpg,3.791666667,4.004166667
iaa_pub22087_.jpg,3.62,3.744
iaa_pub23994_.jpg,3.229166667,3.4625
iaa_pub10937_.jpg,3.288461538,3.446153846
iaa_pub7239_.jpg,3.333333333,3.511111111
iaa_pub19845_.jpg,3.270833333,3.354166667
iaa_pub20211_.jpg,3.54,3.704
iaa_pub25219_.jpg,3.395833333,3.591666667
iaa_pub25906_.jpg,3.24,3.356
iaa_pub8110_.jpg,3.307692308,3.423076923
iaa_pub9695_.jpg,3.4375,3.475
iaa_pub18641_.jpg,1.395833333,1.504166667
iaa_pub30599_.jpg,3.52,3.704
iaa_pub29593_.jpg,2.64,2.756
iaa_pub27577_.jpg,2.934782609,3.108695652
iaa_pub2999_.jpg,3.770833333,4.079166667
iaa_pub30798_.jpg,3.020833333,3.070833333
iaa_pub28882_.jpg,3.25,3.470833333
iaa_pub30773_.jpg,1.875,1.933333333
iaa_pub11581_.jpg,3.3125,3.55
iaa_pub15291_.jpg,1.980769231,2.169230769
iaa_pub13509_.jpg,3.4375,3.504166667
iaa_pub30766_.jpg,3.520833333,3.608333333
iaa_pub23866_.jpg,2.98,3.264
iaa_pub12524_.jpg,1.78,1.836
iaa_pub8921_.jpg,3.75,3.925
iaa_pub12153_.jpg,2.28,2.404
iaa_pub14606_.jpg,3.18,3.404
iaa_pub11565_.jpg,3.395833333,3.579166667
iaa_pub10109_.jpg,3.28,3.532
iaa_pub10463_.jpg,3.96,3.984
iaa_pub19521_.jpg,2.977272727,3.181818182
iaa_pub25974_.jpg,2.82,2.976
iaa_pub21935_.jpg,3.4,3.624
iaa_pub16967_.jpg,3.5625,3.720833333
iaa_pub27625_.jpg,1.8125,1.833333333
iaa_pub1054_.jpg,3.588235294,3.691176471
iaa_pub10515_.jpg,3.125,3.4375
iaa_pub5511_.jpg,2.3125,2.4
iaa_pub17145_.jpg,3.173076923,3.446153846
iaa_pub3693_.jpg,4.229166667,4.295833333
iaa_pub7161_.jpg,3.68,3.84
iaa_pub11426_.jpg,3.8,3.956
iaa_pub27863_.jpg,3.416666667,3.59
iaa_pub1398_.jpg,3.1,3.256
iaa_pub23829_.jpg,3.2,3.204
iaa_pub7955_.jpg,2.796296296,2.877777778
iaa_pub1500_.jpg,4.06,4.096
iaa_pub20941_.jpg,3.32,3.504
iaa_pub6038_.jpg,3.208333333,3.408333333
iaa_pub15966_.jpg,3.770833333,3.933333333
iaa_pub16523_.jpg,3.291666667,3.5
iaa_pub24548_.jpg,3.545454545,3.727272727
iaa_pub25217_.jpg,3.145833333,3.295833333
iaa_pub7261_.jpg,1.740740741,1.82962963
iaa_pub29965_.jpg,2.82,2.972
iaa_pub17169_.jpg,3.64,3.648
iaa_pub7636_.jpg,3.519230769,3.630769231
iaa_pub17584_.jpg,3.25,3.395833333
iaa_pub14540_.jpg,3.06,3.38
iaa_pub7541_.jpg,3.36,3.548
iaa_pub6442_.jpg,3.307692308,3.523076923
iaa_pub14934_.jpg,3.413043478,3.704347826
iaa_pub22322_.jpg,2.8,2.92
iaa_pub17568_.jpg,3.083333333,3.308333333
iaa_pub23988_.jpg,2.958333333,3.020833333
iaa_pub11162_.jpg,3.041666667,3.233333333
iaa_pub20216_.jpg,3.5,3.72
iaa_pub7336_.jpg,2.574074074,2.659259259
iaa_pub10285_.jpg,3.0,3.256521739
iaa_pub17960_.jpg,2.979166667,3.15
iaa_pub29473_.jpg,2.479166667,2.683333333
iaa_pub7029_.jpg,3.9375,4.0
iaa_pub5507_.jpg,3.833333333,3.9125
iaa_pub14897_.jpg,1.916666667,1.9
iaa_pub26796_.jpg,3.87037037,3.981481481
iaa_pub26411_.jpg,2.98,3.204
iaa_pub5977_.jpg,3.25,3.538461538
iaa_pub18929_.jpg,2.46,2.7
iaa_pub24439_.jpg,3.54,3.684
iaa_pub17842_.jpg,3.519230769,3.611538462
iaa_pub19158_.jpg,4.145833333,4.091666667
iaa_pub29917_.jpg,2.770833333,2.925
iaa_pub26643_.jpg,3.260869565,3.604347826
iaa_pub16779_.jpg,1.72,1.84
iaa_pub5058_.jpg,3.166666667,3.304166667
iaa_pub24630_.jpg,1.465517241,1.496551724
iaa_pub7092_.jpg,1.923076923,1.915384615
iaa_pub14839_.jpg,2.416666667,2.595833333
iaa_pub11008_.jpg,3.54,3.708
iaa_pub13197_.jpg,3.604166667,3.729166667
iaa_pub11600_.jpg,3.604166667,3.8625
iaa_pub7067_.jpg,3.541666667,3.829166667
iaa_pub28916_.jpg,2.956521739,3.195652174
iaa_pub13353_.jpg,3.717391304,3.9
iaa_pub10998_.jpg,1.94,2.056
iaa_pub13570_.jpg,3.104166667,3.341666667
iaa_pub11061_.jpg,3.5,3.672727273
iaa_pub2168_.jpg,3.62,3.788
iaa_pub29924_.jpg,3.041666667,3.2
iaa_pub8147_.jpg,3.230769231,3.430769231
iaa_pub16718_.jpg,3.125,3.370833333
iaa_pub13657_.jpg,3.770833333,3.9125
iaa_pub18066_.jpg,3.270833333,3.370833333
iaa_pub2704_.jpg,3.351851852,3.485185185
iaa_pub17847_.jpg,3.923076923,3.953846154
iaa_pub3088_.jpg,3.709677419,3.832258065
iaa_pub28712_.jpg,3.760869565,3.904347826
iaa_pub9537_.jpg,2.8125,3.116666667
iaa_pub20770_.jpg,2.456521739,2.756521739
iaa_pub27552_.jpg,3.282608696,3.565217391
iaa_pub2162_.jpg,2.2,2.5
iaa_pub27992_.jpg,3.791666667,3.925
iaa_pub24849_.jpg,3.3,3.456
iaa_pub21435_.jpg,3.347826087,3.604347826
iaa_pub14749_.jpg,3.6875,3.870833333
iaa_pub12704_.jpg,3.7,3.948
iaa_pub7736_.jpg,3.173076923,3.330769231
iaa_pub12745_.jpg,3.173913043,3.334782609
iaa_pub24850_.jpg,2.94,3.168
iaa_pub8924_.jpg,3.291666667,3.516666667
iaa_pub3316_.jpg,4.06,4.0
iaa_pub24476_.jpg,3.6,3.808
iaa_pub10992_.jpg,3.62,3.824
iaa_pub22102_.jpg,3.5,3.832
iaa_pub3749_.jpg,3.24,3.4
iaa_pub29459_.jpg,3.14,3.316
iaa_pub23788_.jpg,2.64,2.748
iaa_pub28598_.jpg,3.416666667,3.604166667
iaa_pub4626_.jpg,3.52173913,3.704347826
iaa_pub30542_.jpg,3.479166667,3.641666667
iaa_pub28080_.jpg,3.46,3.58
iaa_pub22886_.jpg,3.229166667,3.375
iaa_pub11606_.jpg,2.958333333,3.141666667
iaa_pub27903_.jpg,3.983333333,4.13
iaa_pub10172_.jpg,3.173913043,3.517391304
iaa_pub9748_.jpg,3.125,3.366666667
iaa_pub6148_.jpg,1.625,1.766666667
iaa_pub24179_.jpg,2.32,2.448
iaa_pub27468_.jpg,1.386363636,1.509090909
iaa_pub10482_.jpg,4.28,4.224
iaa_pub12140_.jpg,3.36,3.484
iaa_pub3759_.jpg,2.9,3.032
iaa_pub19777_.jpg,2.18,2.368
iaa_pub20087_.jpg,2.46,2.74
iaa_pub26667_.jpg,2.260869565,2.513043478
iaa_pub22790_.jpg,3.038461538,3.180769231
iaa_pub21588_.jpg,3.04,3.28
iaa_pub17405_.jpg,2.75,3.183333333
iaa_pub13157_.jpg,1.923076923,1.976923077
iaa_pub21555_.jpg,3.895833333,4.029166667
iaa_pub27787_.jpg,2.895833333,3.220833333
iaa_pub12693_.jpg,2.52,2.808
iaa_pub12575_.jpg,3.692307692,3.834615385
iaa_pub26104_.jpg,2.94,3.064
iaa_pub1081_.jpg,3.132352941,3.432352941
iaa_pub4581_.jpg,4.142857143,4.289285714
iaa_pub22458_.jpg,3.020833333,3.2375
iaa_pub21239_.jpg,2.98,3.176
iaa_pub6602_.jpg,1.791666667,1.891666667
iaa_pub6509_.jpg,3.365384615,3.673076923
iaa_pub11951_.jpg,3.14,3.488
iaa_pub12969_.jpg,3.724137931,3.862068966
iaa_pub11783_.jpg,2.7,2.84
iaa_pub8433_.jpg,3.089285714,3.292857143
iaa_pub27108_.jpg,2.416666667,2.533333333
iaa_pub5400_.jpg,3.913043478,4.165217391
iaa_pub29777_.jpg,3.5,3.704
iaa_pub23233_.jpg,2.82,2.948
iaa_pub15009_.jpg,3.203703704,3.4
iaa_pub12297_.jpg,1.94,2.156
iaa_pub10490_.jpg,2.94,3.164
iaa_pub23764_.jpg,2.52,2.72
iaa_pub15822_.jpg,3.708333333,3.95
iaa_pub15229_.jpg,3.227272727,3.359090909
iaa_pub25118_.jpg,3.9,3.96
iaa_pub386_.jpg,3.25,3.39
iaa_pub22808_.jpg,3.326923077,3.430769231
iaa_pub18428_.jpg,3.379310345,3.551724138
iaa_pub13251_.jpg,3.75,3.8625
iaa_pub4008_.jpg,3.322580645,3.535483871
iaa_pub16056_.jpg,1.76,1.844
iaa_pub14108_.jpg,3.26,3.572
iaa_pub21358_.jpg,3.0625,3.258333333
iaa_pub21206_.jpg,2.916666667,3.154166667
iaa_pub4964_.jpg,3.413793103,3.617241379
iaa_pub31008_.jpg,3.52,3.9
iaa_pub22219_.jpg,3.5,3.695833333
iaa_pub12255_.jpg,2.92,3.156
iaa_pub765_.jpg,3.2,3.388
iaa_pub6946_.jpg,3.65,3.755
iaa_pub13342_.jpg,3.02173913,3.217391304
iaa_pub6437_.jpg,3.3,3.616
iaa_pub4940_.jpg,3.275862069,3.493103448
iaa_pub25090_.jpg,3.02,3.204
iaa_pub22023_.jpg,2.72,2.884
iaa_pub7182_.jpg,2.84,2.964
iaa_pub23058_.jpg,2.956521739,3.056521739
iaa_pub5711_.jpg,2.416666667,2.558333333
iaa_pub9958_.jpg,2.791666667,2.95
iaa_pub22003_.jpg,3.14,3.364
iaa_pub28597_.jpg,4.104166667,4.258333333
iaa_pub1783_.jpg,3.3,3.54
iaa_pub1649_.jpg,3.729166667,3.958333333
iaa_pub19194_.jpg,3.0,3.117391304
iaa_pub8417_.jpg,2.839285714,3.010714286
iaa_pub21433_.jpg,2.565217391,2.852173913
iaa_pub1988_.jpg,3.020833333,3.291666667
iaa_pub12669_.jpg,2.8125,2.979166667
iaa_pub2306_.jpg,2.961538462,3.053846154
iaa_pub30421_.jpg,3.75,3.9625
iaa_pub21613_.jpg,3.54,3.608
iaa_pub13350_.jpg,2.739130435,2.965217391
iaa_pub26355_.jpg,3.5,3.613043478
iaa_pub18514_.jpg,1.45,1.553333333
iaa_pub262_.jpg,2.865384615,3.103846154
iaa_pub28308_.jpg,3.9,3.868
iaa_pub27039_.jpg,3.115384615,3.35
iaa_pub28684_.jpg,3.181818182,3.527272727
iaa_pub23817_.jpg,2.84,2.892
iaa_pub19496_.jpg,2.227272727,2.340909091
iaa_pub21593_.jpg,3.18,3.32
iaa_pub14627_.jpg,3.48,3.636
iaa_pub477_.jpg,3.88,4.056
iaa_pub24525_.jpg,3.772727273,3.984848485
iaa_pub23960_.jpg,2.208333333,2.475
iaa_pub11830_.jpg,3.34,3.396
iaa_pub30615_.jpg,3.34,3.62
iaa_pub14532_.jpg,3.26,3.428
iaa_pub26120_.jpg,3.395833333,3.6875
iaa_pub24492_.jpg,3.38,3.576
iaa_pub20280_.jpg,3.884615385,3.976923077
iaa_pub19768_.jpg,2.56,2.712
iaa_pub15592_.jpg,1.416666667,1.441666667
iaa_pub2028_.jpg,3.208333333,3.3375
iaa_pub22335_.jpg,3.02,3.296
iaa_pub11445_.jpg,1.96,2.156
iaa_pub1372_.jpg,3.46,3.552
iaa_pub8075_.jpg,3.153846154,3.311538462
iaa_pub23677_.jpg,2.56,2.724
iaa_pub12630_.jpg,3.354166667,3.5875
iaa_pub16113_.jpg,3.12962963,3.333333333
iaa_pub9409_.jpg,2.592592593,2.744444444
iaa_pub12565_.jpg,3.480769231,3.588461538
iaa_pub11001_.jpg,2.62,2.84
iaa_pub6303_.jpg,2.944444444,3.203703704
iaa_pub20740_.jpg,4.0,4.139130435
iaa_pub15750_.jpg,3.208333333,3.441666667
iaa_pub19293_.jpg,3.291666667,3.416666667
iaa_pub10125_.jpg,2.86,3.032
iaa_pub19198_.jpg,2.782608696,2.934782609
iaa_pub19133_.jpg,2.958333333,3.1125
iaa_pub28457_.jpg,2.52173913,2.613043478
iaa_pub7374_.jpg,2.24,2.352
iaa_pub5166_.jpg,2.97826087,3.108695652
iaa_pub27610_.jpg,2.75,2.954166667
iaa_pub14750_.jpg,3.104166667,3.25
iaa_pub969_.jpg,1.826086957,2.034782609
iaa_pub27767_.jpg,3.541666667,3.645833333
iaa_pub6634_.jpg,3.0625,3.283333333
iaa_pub11448_.jpg,3.38,3.604
iaa_pub28357_.jpg,2.625,2.732142857
iaa_pub16178_.jpg,3.375,3.558333333
iaa_pub30840_.jpg,3.347826087,3.547826087
iaa_pub7675_.jpg,3.173076923,3.173076923
iaa_pub14441_.jpg,3.98,4.124
iaa_pub10963_.jpg,2.25,2.323076923
iaa_pub10826_.jpg,3.173913043,3.186956522
iaa_pub23082_.jpg,3.826086957,3.808695652
iaa_pub1375_.jpg,3.74,3.892
iaa_pub6463_.jpg,3.653846154,3.807692308
iaa_pub16671_.jpg,3.083333333,3.233333333
iaa_pub24694_.jpg,3.0,3.1625
iaa_pub1624_.jpg,3.416666667,3.679166667
iaa_pub19706_.jpg,2.770833333,2.941666667
iaa_pub28148_.jpg,4.152173913,4.230434783
iaa_pub18108_.jpg,3.75,3.883333333
iaa_pub4887_.jpg,3.02173913,3.243478261
iaa_pub24045_.jpg,4.0,4.033333333
iaa_pub16757_.jpg,3.36,3.488
iaa_pub18385_.jpg,3.0,3.088
iaa_pub23687_.jpg,2.92,3.044
iaa_pub24519_.jpg,3.848484848,4.03030303
iaa_pub4604_.jpg,3.285714286,3.439285714
iaa_pub7198_.jpg,2.98,3.044
iaa_pub24951_.jpg,3.8125,3.970833333
iaa_pub1128_.jpg,3.870967742,3.996774194
iaa_pub27381_.jpg,3.5625,3.708333333
iaa_pub16522_.jpg,2.208333333,2.283333333
iaa_pub6547_.jpg,3.592592593,3.837037037
iaa_pub83_.jpg,3.06,3.348
iaa_pub12922_.jpg,3.0,3.082608696
iaa_pub20953_.jpg,3.58,3.808
iaa_pub9141_.jpg,2.94,3.176
iaa_pub24714_.jpg,4.048387097,4.074193548
iaa_pub105_.jpg,3.44,3.608
iaa_pub27592_.jpg,2.708333333,2.8625
iaa_pub19947_.jpg,3.270833333,3.458333333
iaa_pub21929_.jpg,3.86,4.024
iaa_pub24534_.jpg,3.060606061,3.263636364
iaa_pub30071_.jpg,3.52,3.604
iaa_pub29622_.jpg,2.54,2.708
iaa_pub11761_.jpg,3.54,3.64
iaa_pub9394_.jpg,2.87037037,3.144444444
iaa_pub17226_.jpg,2.54,2.684
iaa_pub30011_.jpg,3.38,3.624
iaa_pub15028_.jpg,3.351851852,3.477777778
iaa_pub16005_.jpg,3.5,3.733333333
iaa_pub22112_.jpg,1.8,1.884
iaa_pub10317_.jpg,3.0,3.129166667
iaa_pub6585_.jpg,2.833333333,3.025
iaa_pub13101_.jpg,3.807692308,3.915384615
iaa_pub9644_.jpg,3.8,3.904
iaa_pub13378_.jpg,3.630434783,3.913043478
iaa_pub17397_.jpg,3.479166667,3.65
iaa_pub28466_.jpg,3.173913043,3.295652174
iaa_pub3009_.jpg,2.791666667,3.016666667
iaa_pub29963_.jpg,3.12,3.368
iaa_pub441_.jpg,3.64,3.812
iaa_pub26751_.jpg,3.277777778,3.588888889
iaa_pub17407_.jpg,3.583333333,3.766666667
iaa_pub1301_.jpg,3.382352941,3.576470588
iaa_pub14324_.jpg,3.913043478,3.908695652
iaa_pub13848_.jpg,3.38,3.404
iaa_pub15326_.jpg,3.961538462,4.092307692
iaa_pub23479_.jpg,2.64,2.832
iaa_pub9978_.jpg,3.041666667,3.108333333
iaa_pub26228_.jpg,2.64,2.876
iaa_pub18789_.jpg,3.833333333,4.075
iaa_pub5751_.jpg,3.0,3.168
iaa_pub29943_.jpg,3.291666667,3.4375
iaa_pub6137_.jpg,2.916666667,3.133333333
iaa_pub15531_.jpg,3.06,3.24
iaa_pub23327_.jpg,2.763157895,2.907894737
iaa_pub21116_.jpg,2.625,2.825
iaa_pub20921_.jpg,1.730769231,1.807692308
iaa_pub23750_.jpg,2.72,2.856
iaa_pub22397_.jpg,3.04,3.26
iaa_pub2503_.jpg,2.851851852,3.107407407
iaa_pub7473_.jpg,3.923076923,3.907692308
iaa_pub10495_.jpg,3.34,3.428
iaa_pub6632_.jpg,2.979166667,3.3
iaa_pub23749_.jpg,2.76,2.908
iaa_pub6022_.jpg,3.541666667,3.8
iaa_pub2902_.jpg,2.984375,3.109375
iaa_pub8475_.jpg,3.057692308,3.342307692
iaa_pub1491_.jpg,3.08,3.332
iaa_pub17808_.jpg,3.153846154,3.288461538
iaa_pub29242_.jpg,3.6,3.776
iaa_pub12137_.jpg,2.46,2.616
iaa_pub29193_.jpg,3.64,3.744
iaa_pub22943_.jpg,3.479166667,3.666666667
iaa_pub20797_.jpg,3.14,3.376
iaa_pub7286_.jpg,3.12962963,3.27037037
iaa_pub20278_.jpg,3.692307692,3.780769231
iaa_pub14935_.jpg,3.391304348,3.639130435
iaa_pub17788_.jpg,2.923076923,2.961538462
iaa_pub27848_.jpg,3.224137931,3.424137931
iaa_pub5541_.jpg,3.32,3.544
iaa_pub582_.jpg,3.229166667,3.383333333
iaa_pub4027_.jpg,3.806451613,3.974193548
iaa_pub26624_.jpg,3.97826087,4.169565217
iaa_pub30193_.jpg,3.115384615,3.396153846
iaa_pub23191_.jpg,3.52,3.644
iaa_pub31209_.jpg,3.42,3.592
iaa_pub6701_.jpg,3.3125,3.425
iaa_pub30229_.jpg,3.269230769,3.442307692
iaa_pub16563_.jpg,3.25,3.458333333
iaa_pub31052_.jpg,3.645833333,3.616666667
iaa_pub3125_.jpg,3.774193548,3.893548387
iaa_pub1952_.jpg,3.653846154,3.730769231
iaa_pub20479_.jpg,3.821428571,3.871428571
iaa_pub197_.jpg,3.32,3.524
iaa_pub9289_.jpg,3.303571429,3.435714286
iaa_pub794_.jpg,3.02,3.176
iaa_pub12003_.jpg,2.666666667,2.654166667
iaa_pub9084_.jpg,2.36,2.504
iaa_pub10838_.jpg,3.065217391,3.134782609
iaa_pub16841_.jpg,3.304347826,3.47826087
iaa_pub13300_.jpg,3.041666667,3.1625
iaa_pub29440_.jpg,2.98,3.208
iaa_pub24746_.jpg,3.048387097,3.129032258
iaa_pub12191_.jpg,3.134615385,3.334615385
iaa_pub7496_.jpg,3.14,3.264
iaa_pub9500_.jpg,3.02,3.408
iaa_pub12554_.jpg,3.326923077,3.442307692
iaa_pub15602_.jpg,3.770833333,4.041666667
iaa_pub3344_.jpg,3.18,3.34
iaa_pub752_.jpg,3.86,3.968
iaa_pub26857_.jpg,3.434782609,3.634782609
iaa_pub4112_.jpg,3.0,3.1625
iaa_pub24747_.jpg,1.806451613,1.8
iaa_pub29310_.jpg,2.66,2.792
iaa_pub13114_.jpg,3.673076923,3.684615385
iaa_pub22984_.jpg,2.909090909,3.140909091
iaa_pub29361_.jpg,1.86,2.172
iaa_pub12275_.jpg,3.68,3.94
iaa_pub28377_.jpg,2.767857143,2.882142857
iaa_pub10868_.jpg,3.64,3.7
iaa_pub15798_.jpg,3.5625,3.75
iaa_pub13074_.jpg,3.483333333,3.64
iaa_pub7614_.jpg,3.017857143,3.235714286
iaa_pub8347_.jpg,2.4375,2.683333333
iaa_pub20575_.jpg,3.958333333,4.058333333
iaa_pub30053_.jpg,3.72,3.764
iaa_pub2639_.jpg,3.208333333,3.358333333
iaa_pub26807_.jpg,3.518518519,3.596296296
iaa_pub20757_.jpg,2.695652174,2.773913043
iaa_pub27504_.jpg,2.386363636,2.55
iaa_pub26845_.jpg,2.891304348,3.169565217
iaa_pub5687_.jpg,3.854166667,4.004166667
iaa_pub11000_.jpg,3.58,3.736
iaa_pub13286_.jpg,2.6875,2.8625
iaa_pub11109_.jpg,3.886363636,3.977272727
iaa_pub18557_.jpg,3.625,3.7125
iaa_pub3887_.jpg,3.208333333,3.495833333
iaa_pub5671_.jpg,3.291666667,3.454166667
iaa_pub1883_.jpg,3.0,3.256
iaa_pub21085_.jpg,2.958333333,3.233333333
iaa_pub29501_.jpg,2.75,3.033333333
iaa_pub23592_.jpg,3.112903226,3.261290323
iaa_pub25007_.jpg,3.44,3.588
iaa_pub15216_.jpg,2.818181818,3.072727273
iaa_pub16554_.jpg,3.8125,3.945833333
iaa_pub18916_.jpg,1.42,1.564
iaa_pub4056_.jpg,3.306451613,3.551612903
iaa_pub6962_.jpg,3.25,3.31
iaa_pub20099_.jpg,2.96,3.0
iaa_pub7446_.jpg,3.25,3.511538462
iaa_pub9208_.jpg,3.321428571,3.571428571
iaa_pub28002_.jpg,3.4375,3.5875
iaa_pub4853_.jpg,3.02173913,3.2
iaa_pub13422_.jpg,2.195652174,2.413043478
iaa_pub30518_.jpg,3.4375,3.6
iaa_pub9829_.jpg,3.37037037,3.47037037
iaa_pub25133_.jpg,1.866666667,2.063333333
iaa_pub27042_.jpg,3.057692308,3.361538462
iaa_pub24665_.jpg,1.8125,1.995833333
iaa_pub1763_.jpg,3.68,3.952
iaa_pub13179_.jpg,1.5,1.65
iaa_pub11917_.jpg,3.78,3.972
iaa_pub29049_.jpg,3.229166667,3.433333333
iaa_pub3981_.jpg,1.407407407,1.540740741
iaa_pub12871_.jpg,1.64,1.832
iaa_pub7456_.jpg,2.461538462,2.519230769
iaa_pub25541_.jpg,3.72,3.916
iaa_pub7001_.jpg,3.166666667,3.241666667
iaa_pub7909_.jpg,2.98,3.184
iaa_pub19986_.jpg,3.4375,3.658333333
iaa_pub11002_.jpg,3.4,3.612
iaa_pub21857_.jpg,2.666666667,2.804166667
iaa_pub25099_.jpg,3.66,3.82
iaa_pub3112_.jpg,3.790322581,3.935483871
iaa_pub31011_.jpg,3.5,3.591666667
iaa_pub21853_.jpg,4.25,4.279166667
iaa_pub29388_.jpg,3.54,3.68
iaa_pub29160_.jpg,3.08,3.432
iaa_pub20054_.jpg,3.04,3.164
iaa_pub9011_.jpg,3.22,3.376
iaa_pub26506_.jpg,3.8,3.888
iaa_pub13698_.jpg,3.395833333,3.625
iaa_pub3410_.jpg,2.62,2.596
iaa_pub9383_.jpg,3.851851852,4.025925926
iaa_pub10871_.jpg,3.36,3.564
iaa_pub26818_.jpg,3.152173913,3.595652174
iaa_pub16581_.jpg,2.854166667,3.108333333
iaa_pub17602_.jpg,3.395833333,3.533333333
iaa_pub14231_.jpg,3.108695652,3.217391304
iaa_pub430_.jpg,2.72,2.944
iaa_pub5881_.jpg,2.84,3.016
iaa_pub26990_.jpg,4.22,4.316
iaa_pub13005_.jpg,3.275862069,3.465517241
iaa_pub20049_.jpg,2.2,2.456
iaa_pub258_.jpg,3.230769231,3.415384615
iaa_pub12329_.jpg,3.166666667,3.379166667
iaa_pub21862_.jpg,3.458333333,3.641666667
iaa_pub22935_.jpg,1.416666667,1.475
iaa_pub30363_.jpg,3.282608696,3.547826087
iaa_pub17722_.jpg,3.018518519,3.122222222
iaa_pub28245_.jpg,3.0,3.230769231
iaa_pub13642_.jpg,3.269230769,3.615384615
iaa_pub29966_.jpg,3.48,3.716
iaa_pub12361_.jpg,3.416666667,3.533333333
iaa_pub6206_.jpg,3.14,3.308
iaa_pub16847_.jpg,1.543478261,1.691304348
iaa_pub30124_.jpg,2.75,2.929166667
iaa_pub7815_.jpg,3.86,4.08
iaa_pub23799_.jpg,3.06,3.224
iaa_pub19003_.jpg,3.291666667,3.4125
iaa_pub27558_.jpg,3.47826087,3.717391304
iaa_pub29188_.jpg,2.34,2.712
iaa_pub3252_.jpg,1.5,1.607142857
iaa_pub6090_.jpg,3.416666667,3.55
iaa_pub18238_.jpg,3.354166667,3.483333333
iaa_pub13192_.jpg,3.458333333,3.616666667
iaa_pub1931_.jpg,4.0,4.107692308
iaa_pub12790_.jpg,3.586956522,3.773913043
iaa_pub24712_.jpg,2.870967742,2.967741935
iaa_pub6422_.jpg,3.02,3.22
iaa_pub6692_.jpg,2.5,2.6875
iaa_pub16096_.jpg,2.98,3.06
iaa_pub23530_.jpg,3.4375,3.575
iaa_pub17560_.jpg,3.0,3.275
iaa_pub20649_.jpg,3.804347826,3.943478261
iaa_pub28656_.jpg,3.772727273,3.972727273
iaa_pub6713_.jpg,3.229166667,3.4625
iaa_pub16006_.jpg,3.0625,3.3125
iaa_pub4815_.jpg,3.0,3.3
iaa_pub12307_.jpg,3.28,3.452
iaa_pub1448_.jpg,3.291666667,3.558333333
iaa_pub25317_.jpg,3.52,3.648
iaa_pub9375_.jpg,2.979166667,3.179166667
iaa_pub20684_.jpg,3.583333333,3.679166667
iaa_pub5978_.jpg,3.288461538,3.484615385
iaa_pub24413_.jpg,3.46,3.644
iaa_pub22732_.jpg,2.625,2.691666667
iaa_pub27819_.jpg,3.379310345,3.627586207
iaa_pub10089_.jpg,3.28,3.428
iaa_pub9441_.jpg,3.333333333,3.622222222
iaa_pub24562_.jpg,2.424242424,2.584848485
iaa_pub29991_.jpg,3.04,3.24
iaa_pub4992_.jpg,3.772727273,3.854545455
iaa_pub6866_.jpg,2.910714286,3.146428571
iaa_pub30477_.jpg,3.833333333,3.941666667
iaa_pub16566_.jpg,3.020833333,3.2625
iaa_pub10535_.jpg,3.0,3.116666667
iaa_pub618_.jpg,3.25,3.325
iaa_pub2016_.jpg,3.125,3.291666667
iaa_pub10400_.jpg,2.979166667,3.0875
iaa_pub27281_.jpg,2.25,2.354545455
iaa_pub25560_.jpg,2.7,2.852
iaa_pub29983_.jpg,3.12,3.488
iaa_pub173_.jpg,1.6,1.692
iaa_pub18220_.jpg,3.604166667,3.795833333
iaa_pub7235_.jpg,3.296296296,3.562962963
iaa_pub28617_.jpg,2.729166667,3.108333333
iaa_pub19779_.jpg,3.86,3.912
iaa_pub25315_.jpg,3.74,3.836
iaa_pub690_.jpg,1.72,1.888
iaa_pub19071_.jpg,3.78,3.876
iaa_pub3632_.jpg,3.269230769,3.511538462
iaa_pub12828_.jpg,2.9,3.248
iaa_pub24947_.jpg,3.604166667,3.725
iaa_pub22200_.jpg,3.5,3.658333333
iaa_pub13227_.jpg,2.625,2.683333333
iaa_pub1606_.jpg,2.42,2.588
iaa_pub4289_.jpg,2.08,2.304
iaa_pub4526_.jpg,3.42,3.536
iaa_pub21844_.jpg,3.5625,3.8
iaa_pub26130_.jpg,3.458333333,3.620833333
iaa_pub3051_.jpg,3.46,3.628
iaa_pub8321_.jpg,2.685185185,2.766666667
iaa_pub14276_.jpg,1.869565217,1.856521739
iaa_pub10279_.jpg,3.913043478,3.930434783
