Index,dataset,ID,1,2,3,4,5,6,7,8,9,10,sem1,sem2,challegeID,sum_score,total_scorer,MOS,scaled_MOS_aesthetic,set
232157,ava,654499.jpg,1,4,22,58,79,33,11,8,2,1,20,0,825,1069,219,4.8812785388127855,2.8096213762696087,training
91646,ava,803366.jpg,0,0,4,20,55,32,8,2,1,0,15,19,1045,640,122,5.245901639344262,3.02438945004394,training
165139,ava,716618.jpg,0,1,7,12,31,59,40,26,6,5,29,40,913,1172,187,6.267379679144385,3.626054212070485,training
159979,ava,671857.jpg,3,5,9,33,56,31,10,5,2,1,40,45,851,776,155,5.006451612903226,2.883350056574369,training
139052,ava,475196.jpg,1,4,8,30,42,57,22,15,6,1,2,14,641,1043,186,5.60752688172043,3.2373917437003192,training
199061,ava,422694.jpg,0,5,8,34,109,88,20,9,1,0,17,0,582,1464,274,5.343065693430657,3.0816204282946957,training
149193,ava,274796.jpg,0,2,3,6,47,70,78,49,25,11,4,17,427,1965,291,6.752577319587629,3.9118423656075376,training
111196,ava,786129.jpg,1,1,15,33,87,60,21,6,3,3,15,18,1028,1227,230,5.334782608695652,3.0767415762667967,validation
59592,ava,710661.jpg,3,7,11,45,66,48,15,8,4,1,2,20,906,1063,208,5.110576923076923,2.9446813114086443,test
253252,ava,905216.jpg,1,8,15,41,50,34,6,4,0,1,1,18,1258,764,160,4.775,2.7470218398411648,training
137193,ava,936605.jpg,4,6,14,34,59,35,11,6,3,1,18,21,1347,861,173,4.976878612716763,2.865931148456597,training
241647,ava,40884.jpg,4,10,23,44,81,46,14,9,2,0,2,20,145,1138,233,4.884120171673819,2.811295137518001,training
172400,ava,430450.jpg,1,1,10,47,81,25,7,4,2,1,1,20,589,885,179,4.944134078212291,2.846644162547279,training
222326,ava,154155.jpg,9,19,29,76,89,68,27,19,8,10,1,40,316,1804,354,5.096045197740113,2.936121923222171,training
129906,ava,926501.jpg,0,6,10,18,37,59,34,24,10,6,20,53,1319,1233,204,6.044117647058823,3.4945497722583405,training
94664,ava,855880.jpg,1,0,4,14,40,47,25,7,2,1,17,0,1164,810,141,5.74468085106383,3.3181773378205217,training
228073,ava,858135.jpg,3,4,13,16,53,76,54,23,10,8,18,0,1175,1567,260,6.026923076923077,3.484421931476862,training
200718,ava,71275.jpg,3,10,34,60,62,55,20,9,11,5,19,21,209,1366,269,5.078066914498141,2.925532464529017,training
223960,ava,343696.jpg,0,0,0,2,6,25,43,32,29,27,17,23,504,1276,164,7.780487804878049,4.517295927426515,training
60843,ava,828066.jpg,1,1,1,7,26,48,23,19,7,2,14,20,1108,848,135,6.281481481481482,3.634360369635022,training
23335,ava,637259.jpg,2,6,19,51,78,27,4,4,3,1,15,19,807,924,195,4.7384615384615385,2.725500178180522,test
80821,ava,564638.jpg,0,0,3,16,66,33,12,1,1,1,14,0,707,712,133,5.353383458646617,3.0876977354040296,training
65914,ava,675927.jpg,0,2,6,9,60,46,15,8,1,2,2,12,855,832,149,5.583892617449664,3.2234708335739253,test
231897,ava,80005.jpg,0,1,6,20,59,57,24,7,1,2,22,38,222,990,177,5.593220338983051,3.228964991194517,training
198430,ava,146864.jpg,0,1,8,33,70,86,77,35,13,9,17,21,308,2050,332,6.174698795180723,3.5714638833294794,training
49830,ava,239606.jpg,1,5,21,53,75,55,20,13,2,3,29,40,387,1283,248,5.173387096774194,2.9816773766572022,training
60201,ava,716711.jpg,0,1,1,2,14,35,43,24,15,8,14,15,911,1001,143,7.0,4.057577763070814,training
171081,ava,847714.jpg,0,3,2,21,62,61,18,9,1,5,18,0,1155,1029,182,5.653846153846154,3.2646744387313547,training
209549,ava,382721.jpg,0,5,9,24,76,63,35,18,8,7,14,27,543,1422,245,5.8040816326530615,3.3531652237334377,training
252352,ava,314938.jpg,4,8,27,55,52,17,5,4,1,0,15,19,472,759,173,4.38728323699422,2.518651277911883,training
102346,ava,390831.jpg,0,0,1,5,33,56,39,22,14,4,19,22,551,1139,174,6.545977011494253,3.790151912792776,test
226064,ava,204615.jpg,5,11,28,67,109,42,12,6,1,0,18,22,360,1317,281,4.686832740213523,2.6950900984712347,training
169348,ava,886067.jpg,1,3,6,28,62,39,19,4,1,1,18,40,1215,865,164,5.274390243902439,3.0411696340656325,test
90929,ava,793667.jpg,0,0,4,5,31,44,27,13,2,1,19,22,1032,772,127,6.078740157480315,3.514942912083044,training
16806,ava,340782.jpg,1,3,9,34,88,76,43,19,6,3,38,0,501,1603,282,5.684397163120567,3.2826694077943777,training
217442,ava,158114.jpg,1,2,8,26,78,61,29,20,6,1,22,38,319,1316,232,5.672413793103448,3.2756110363084505,validation
242309,ava,95919.jpg,0,2,10,36,79,85,50,29,11,8,2,21,244,1844,310,5.948387096774193,3.4381631476697763,test
150687,ava,790173.jpg,5,7,14,36,77,41,21,4,4,2,18,38,1033,1071,211,5.075829383886256,2.924214527901236,test
104543,ava,570335.jpg,1,1,5,12,43,50,39,17,3,1,14,15,727,1027,172,5.97093023255814,3.451441367952842,training
211946,ava,10588.jpg,4,12,17,37,60,47,17,10,4,0,18,21,54,1044,208,5.019230769230769,2.890877157257038,training
3288,ava,677974.jpg,1,0,2,8,25,54,27,19,4,13,22,38,859,995,153,6.503267973856209,3.764995696050315,validation
71064,ava,30594.jpg,1,2,6,24,50,28,16,4,0,1,2,20,120,691,132,5.234848484848484,3.017878988428293,training
46863,ava,262923.jpg,3,17,34,71,86,34,7,7,4,1,8,18,412,1208,264,4.575757575757576,2.6296652828750777,training
159415,ava,111504.jpg,2,12,39,87,71,21,5,1,0,2,22,38,264,1035,240,4.3125,2.4746029119788218,training
191169,ava,28561.jpg,1,2,8,26,48,51,35,14,6,4,20,23,117,1130,195,5.794871794871795,3.3477405012812027,training
88055,ava,733322.jpg,1,0,1,11,25,49,22,13,4,2,15,19,931,781,128,6.1015625,3.528385589013898,validation
74369,ava,806771.jpg,0,0,3,16,68,32,7,3,1,1,22,38,1063,697,131,5.320610687022901,3.068394117439035,training
173725,ava,763185.jpg,0,1,4,20,38,75,65,35,14,5,5,19,992,1645,257,6.400778210116732,3.704627800796752,training
241537,ava,41232.jpg,3,15,32,59,75,30,14,0,1,2,10,20,145,1047,231,4.532467532467533,2.604166845728725,training
159276,ava,117097.jpg,1,2,2,13,49,75,53,34,17,7,17,29,264,1624,253,6.4189723320158105,3.715344391458684,training
197510,ava,84864.jpg,1,3,9,26,56,42,40,11,7,3,15,38,228,1131,198,5.712121212121212,3.298999257966829,test
184577,ava,697674.jpg,0,1,5,18,47,49,35,24,9,5,1,40,891,1186,193,6.1450777202072535,3.5540166584940143,training
83856,ava,640639.jpg,1,1,3,17,41,53,14,6,2,1,17,21,797,777,139,5.589928057553957,3.227025791676388,test
64147,ava,947092.jpg,7,5,12,43,64,63,26,2,3,6,17,29,1376,1208,231,5.229437229437229,3.0146916837849997,training
151747,ava,79211.jpg,1,4,17,45,63,60,42,23,3,4,1,18,219,1460,262,5.572519083969466,3.216771664283802,test
89942,ava,764971.jpg,0,0,3,9,28,55,30,13,5,3,38,0,993,904,146,6.191780821917808,3.5815254344850094,training
89667,ava,768994.jpg,1,1,3,10,30,51,28,21,6,0,7,14,993,926,151,6.132450331125828,3.546578950828581,training
183939,ava,216763.jpg,2,5,17,50,103,76,31,13,4,2,2,28,368,1611,303,5.316831683168317,3.0661682316477843,test
238224,ava,175368.jpg,6,13,24,59,92,59,15,12,2,0,18,40,338,1373,282,4.868794326241135,2.8022680015583123,training
20663,ava,635717.jpg,1,0,1,9,75,89,50,12,5,2,23,40,804,1460,244,5.983606557377049,3.4589078994477656,training
196465,ava,907761.jpg,0,4,7,17,53,31,6,3,2,0,14,15,1262,632,123,5.138211382113822,2.960958391847321,training
188795,ava,632314.jpg,0,0,2,7,46,73,44,14,1,3,14,15,800,1161,190,6.110526315789474,3.533665401093734,training
35690,ava,234286.jpg,11,18,49,84,89,28,11,4,0,3,8,40,379,1282,297,4.316498316498317,2.476957975965256,training
241558,ava,41402.jpg,3,11,27,46,63,43,23,11,5,0,2,20,145,1157,232,4.987068965517241,2.871933407882425,validation
137487,ava,422472.jpg,0,1,2,5,16,56,52,25,16,7,2,0,578,1222,180,6.788888888888889,3.9332303845871017,test
21640,ava,847223.jpg,0,1,13,48,103,63,18,2,0,1,14,15,1154,1278,249,5.132530120481928,2.957612049787502,training
230358,ava,272618.jpg,0,0,1,6,38,66,54,33,19,9,2,20,424,1516,226,6.707964601769912,3.885564854781748,test
45436,ava,811840.jpg,2,1,20,38,63,46,16,4,2,3,38,0,1073,999,195,5.123076923076923,2.952043985134653,training
146620,ava,171236.jpg,1,5,24,38,92,86,51,30,15,4,14,15,333,1983,346,5.73121387283237,3.310245100477041,training
181208,ava,361820.jpg,9,11,27,45,87,54,14,2,2,4,18,0,522,1223,255,4.796078431372549,2.759437328869337,test
168203,ava,273140.jpg,0,6,8,27,55,75,63,45,21,14,15,19,426,1999,314,6.36624203821656,3.684285515561045,training
66074,ava,457568.jpg,1,6,14,58,69,46,18,7,4,0,5,18,622,1126,223,5.04932735426009,2.9086044641240765,training
110,ava,954126.jpg,0,0,5,9,46,50,11,3,2,2,22,38,1396,720,128,5.625,3.2476836532097946,validation
168006,ava,390394.jpg,0,1,6,23,61,58,22,9,6,1,15,38,548,1055,187,5.641711229946524,3.2575267999023203,training
18771,ava,136697.jpg,0,2,9,25,83,107,62,35,5,7,20,0,296,2017,335,6.020895522388059,3.480871618084297,test
162717,ava,35659.jpg,2,11,21,48,59,40,29,13,2,2,5,18,133,1159,227,5.105726872246696,2.9418245640632423,training
23787,ava,373712.jpg,13,26,49,63,46,21,4,1,0,1,5,40,531,866,224,3.866071428571429,2.2116502789070625,test
137099,ava,936428.jpg,3,6,17,40,72,24,7,2,0,0,18,21,1347,795,171,4.649122807017544,2.6728784237231062,training
79403,ava,505525.jpg,0,4,8,26,66,53,16,6,0,0,2,20,664,944,179,5.273743016759776,3.040788408283389,test
101441,ava,389022.jpg,0,0,3,22,79,89,38,9,3,1,14,35,536,1401,244,5.741803278688525,3.316482407698734,training
53265,ava,781715.jpg,0,1,2,23,55,47,31,5,3,1,18,22,1019,951,168,5.660714285714286,3.2687198638555355,test
191673,ava,232302.jpg,0,2,3,8,32,54,54,34,23,22,15,19,380,1606,232,6.922413793103448,4.011878408909377,training
52803,ava,25936.jpg,0,4,15,24,56,57,42,23,12,2,19,21,110,1377,235,5.859574468085106,3.38585127504682,training
72191,ava,378691.jpg,1,1,6,20,68,56,20,12,7,0,29,40,537,1076,191,5.633507853403142,3.252694897107079,training
250322,ava,69547.jpg,4,2,7,24,43,55,15,15,3,3,2,20,206,952,171,5.567251461988304,3.213668961727062,training
243082,ava,921151.jpg,0,2,2,3,19,58,27,16,3,2,11,20,1300,829,132,6.28030303030303,3.6336662455127047,test
138350,ava,471588.jpg,3,15,25,81,53,31,6,2,0,2,5,19,636,961,218,4.408256880733945,2.531005045567976,training
2065,ava,691307.jpg,0,0,2,18,30,52,40,18,12,13,2,20,880,1202,185,6.4972972972972975,3.7614788845761713,training
45679,ava,276479.jpg,1,3,12,33,71,98,74,51,23,15,2,14,428,2401,381,6.301837270341207,3.6463502121797977,training
48245,ava,229751.jpg,1,3,4,15,59,97,63,33,22,10,17,0,376,1959,307,6.381107491856677,3.693041474356349,training
122038,ava,802364.jpg,1,1,4,10,40,32,16,12,1,1,18,59,1056,674,118,5.711864406779661,3.298847996051554,training
132358,ava,886696.jpg,3,2,3,27,62,33,8,5,2,0,19,0,1217,746,145,5.144827586206897,2.96485542801068,training
240089,ava,27682.jpg,0,1,8,17,46,44,19,8,3,1,15,18,113,822,147,5.591836734693878,3.22815002903875,training
123538,ava,899319.jpg,1,5,9,40,68,21,12,2,1,0,12,14,1245,773,159,4.861635220125786,2.798051188558537,validation
247783,ava,542608.jpg,0,1,1,8,33,77,40,24,8,3,15,20,699,1238,195,6.348717948717948,3.673963583295152,training
103114,ava,418008.jpg,0,1,3,14,52,66,43,14,4,6,17,0,565,1232,203,6.068965517241379,3.509185513133572,training
100042,ava,167993.jpg,0,1,2,10,45,96,59,19,7,0,14,20,322,1477,239,6.179916317991632,3.574537076778658,training
130176,ava,196180.jpg,0,0,4,21,62,78,55,21,12,7,1,38,352,1605,260,6.173076923076923,3.570508578119432,validation
178041,ava,421100.jpg,3,10,23,63,76,51,12,5,1,1,17,44,577,1173,245,4.787755102040816,2.754534772214643,training
167255,ava,685302.jpg,4,8,16,50,69,33,13,8,3,0,38,52,869,993,204,4.867647058823529,2.801592245104527,training
56385,ava,310349.jpg,0,0,0,3,17,65,55,37,10,10,17,21,468,1358,197,6.893401015228426,3.99478947951906,training
56701,ava,247976.jpg,6,8,22,42,64,51,35,12,4,4,17,0,396,1299,248,5.237903225806452,3.0196782733075724,training
177056,ava,55080.jpg,0,2,8,13,43,75,48,33,13,15,14,27,177,1612,250,6.448,3.732442091330245,test
153926,ava,669264.jpg,0,3,7,12,46,38,25,16,9,3,1,18,848,947,159,5.955974842767295,3.44263243551482,training
251897,ava,12416.jpg,8,19,37,52,37,25,13,7,0,2,20,23,67,867,200,4.335,2.4878557246856388,training
10726,ava,178902.jpg,2,8,24,65,102,81,24,9,2,7,18,0,341,1674,324,5.166666666666667,2.9777189499227887,training
50386,ava,917919.jpg,10,12,28,47,59,27,11,4,2,1,12,40,1295,900,201,4.477611940298507,2.57185613955372,test
33062,ava,228264.jpg,2,10,23,44,95,66,33,17,5,2,20,23,375,1570,297,5.286195286195286,3.0481229680435504,validation
128067,ava,253105.jpg,1,4,11,24,94,99,65,35,7,2,14,15,403,2020,342,5.906432748538012,3.413451453473746,training
248928,ava,284113.jpg,0,3,6,23,53,109,72,49,17,5,15,19,439,2134,337,6.332344213649852,3.664319225776551,training
12156,ava,750175.jpg,0,0,2,2,19,51,42,33,13,10,17,21,969,1190,172,6.918604651162791,4.009634771366567,training
193256,ava,692632.jpg,4,6,21,38,77,30,9,4,1,0,14,15,882,900,190,4.7368421052631575,2.7245463095196625,test
77370,ava,455371.jpg,0,0,2,5,35,61,26,15,3,6,19,21,615,956,153,6.248366013071895,3.6148548985003215,training
253217,ava,904729.jpg,3,1,14,27,68,34,12,5,0,1,18,29,1258,833,165,5.048484848484849,2.9081082165132464,training
168142,ava,388890.jpg,0,1,2,21,40,64,34,17,9,5,14,34,548,1181,193,6.119170984455959,3.5387572310825965,training
60807,ava,828366.jpg,1,3,4,12,42,32,27,14,4,1,2,20,1108,816,140,5.828571428571428,3.367590053890517,training
120798,ava,628352.jpg,1,0,11,22,64,76,33,11,2,1,29,40,795,1245,221,5.633484162895928,3.2526809430690773,training
52635,ava,26288.jpg,7,10,21,39,58,53,21,11,4,1,17,27,110,1135,225,5.044444444444444,2.905728362379586,test
117463,ava,405724.jpg,5,13,26,55,53,21,3,1,3,1,14,15,564,786,181,4.342541436464089,2.49229773557448,training
175475,ava,143716.jpg,0,2,8,45,109,60,20,4,4,1,22,38,306,1331,253,5.260869565217392,3.033205766408656,training
81079,ava,562746.jpg,0,0,1,4,39,46,28,11,3,0,17,25,707,801,132,6.068181818181818,3.5087239034955777,training
165350,ava,412803.jpg,2,3,29,54,101,50,21,8,2,3,22,40,571,1375,273,5.0366300366300365,2.9011255675716296,training
48338,ava,485091.jpg,1,1,2,7,57,77,27,15,6,2,17,0,650,1167,195,5.984615384615385,3.4595021127119074,training
247436,ava,12209.jpg,1,3,12,30,47,47,30,23,8,1,17,0,64,1156,202,5.7227722772277225,3.3052728833439264,test
241272,ava,730872.jpg,8,18,24,54,40,15,4,3,1,0,19,57,934,683,167,4.089820359281437,2.343441508775962,training
81757,ava,573514.jpg,1,0,0,8,35,62,28,7,4,1,17,24,721,878,146,6.013698630136986,3.476632548525425,training
230967,ava,809601.jpg,0,0,2,8,42,59,23,9,3,1,19,21,1069,872,147,5.931972789115647,3.428494892331519,training
45993,ava,585466.jpg,0,2,7,34,77,55,18,15,7,3,7,14,741,1215,218,5.573394495412844,3.2172872937904904,validation
182684,ava,768023.jpg,1,3,7,14,36,66,26,23,10,8,1,18,999,1196,194,6.164948453608248,3.565720796632257,training
68743,ava,874923.jpg,2,2,7,13,60,55,33,17,4,2,3,17,1203,1132,195,5.805128205128205,3.3537816694666462,training
195885,ava,522876.jpg,2,10,26,80,72,14,2,0,0,2,15,19,688,898,208,4.3173076923076925,2.4774347095657485,validation
10765,ava,764129.jpg,4,6,26,44,81,54,21,10,6,6,40,0,991,1340,258,5.1937984496124034,2.993699947157537,training
115840,ava,770774.jpg,0,1,10,40,138,150,94,41,8,5,2,20,1005,2890,487,5.9342915811088295,3.4298606930422624,training
66488,ava,86487.jpg,1,6,16,45,76,80,40,23,17,3,2,10,231,1748,307,5.693811074918567,3.288214332678705,training
203964,ava,918277.jpg,1,2,5,12,31,55,29,21,6,4,10,20,1296,1018,166,6.132530120481928,3.546625947868243,training
214995,ava,355917.jpg,4,7,22,37,74,48,16,12,2,0,12,17,517,1116,222,5.027027027027027,2.8954692614520545,training
84271,ava,652915.jpg,0,1,4,8,40,59,35,8,9,1,22,38,813,1000,165,6.0606060606060606,3.504261676994966,test
182408,ava,402148.jpg,1,2,15,34,69,84,40,16,6,1,36,38,560,1507,268,5.623134328358209,3.246584746683525,training
145098,ava,191279.jpg,1,14,45,74,76,47,12,4,4,3,18,0,351,1304,280,4.6571428571428575,2.6776023447102206,training
215442,ava,439715.jpg,0,1,1,11,49,58,37,15,8,4,18,40,601,1133,184,6.157608695652174,3.5613975771875808,training
178851,ava,918470.jpg,1,3,1,12,49,69,33,9,5,3,17,37,1294,1095,185,5.918918918918919,3.4208059813619047,test
202671,ava,719487.jpg,1,4,11,22,38,61,27,19,3,4,18,0,916,1094,190,5.757894736842105,3.3259605001915773,test
171218,ava,230286.jpg,1,7,11,33,67,67,39,29,11,5,14,27,377,1571,270,5.818518518518519,3.3616687501531977,training
20948,ava,756487.jpg,0,0,4,9,48,83,55,24,6,1,2,53,980,1427,230,6.2043478260869565,3.5889275745978764,training
82353,ava,589325.jpg,0,0,2,22,45,35,7,1,1,1,38,51,738,605,114,5.307017543859649,3.0603875671972784,test
223493,ava,786264.jpg,0,3,14,32,57,16,3,6,0,0,21,40,1029,626,131,4.778625954198473,2.7491575772578694,training
18075,ava,156480.jpg,12,33,54,87,96,28,4,3,0,0,8,17,318,1288,317,4.063091482649842,2.327697828959867,validation
165250,ava,717157.jpg,1,3,9,18,45,45,42,22,10,6,14,27,913,1221,201,6.074626865671642,3.5125201260408745,training
201035,ava,44085.jpg,0,4,5,16,39,28,26,15,4,3,29,38,152,818,140,5.842857142857143,3.376004538148813,training
118599,ava,331092.jpg,12,20,31,49,73,26,12,7,1,3,22,38,491,1041,234,4.448717948717949,2.5548371769417435,training
149040,ava,707386.jpg,0,0,7,17,53,64,28,23,5,1,19,35,899,1173,198,5.924242424242424,3.423941599983956,training
229556,ava,361193.jpg,3,2,15,50,66,33,11,7,0,3,15,38,520,943,190,4.963157894736842,2.8578494548747777,training
35322,ava,648986.jpg,1,1,4,5,20,47,34,15,7,5,40,0,820,888,139,6.388489208633094,3.6973894081293537,training
245969,ava,245281.jpg,4,8,21,35,71,37,25,8,3,3,10,20,393,1096,215,5.097674418604651,2.937081556954427,test
166647,ava,64829.jpg,9,24,63,80,69,22,3,0,3,1,18,27,199,1101,274,4.018248175182482,2.301284497625684,validation
234084,ava,34824.jpg,0,2,12,16,43,63,39,24,10,6,18,22,131,1312,215,6.102325581395349,3.5288350545611253,training
217203,ava,590886.jpg,0,1,4,41,69,37,13,4,2,3,18,38,745,916,174,5.264367816091954,3.035266284792746,training
42172,ava,914714.jpg,1,1,4,13,39,61,18,15,5,1,1,18,1283,929,158,5.879746835443038,3.397733079777832,training
17319,ava,405649.jpg,2,18,33,60,100,51,17,4,0,2,31,40,563,1354,287,4.7177700348432055,2.713312594977136,test
228148,ava,858057.jpg,0,6,11,11,46,68,51,27,19,25,19,31,1175,1721,264,6.518939393939394,3.774226380281972,training
10335,ava,698783.jpg,0,1,3,16,54,50,17,7,4,2,19,0,889,876,154,5.688311688311688,3.284975117536335,training
239068,ava,504353.jpg,0,0,2,14,60,72,41,16,8,0,37,40,673,1281,213,6.014084507042254,3.4768598353855764,validation
125124,ava,855755.jpg,3,10,19,72,65,22,9,3,0,1,19,22,1173,922,204,4.519607843137255,2.596592309988191,training
230480,ava,518603.jpg,2,0,4,16,25,43,46,30,25,16,5,19,684,1408,207,6.801932367149759,3.940913174562069,training
13586,ava,621027.jpg,1,2,12,42,77,57,18,3,0,0,18,22,782,1086,212,5.122641509433962,2.951787520447536,training
253787,ava,239172.jpg,0,2,4,10,58,59,18,18,4,4,14,35,385,1046,177,5.909604519774011,3.4153196708132825,test
62724,ava,296232.jpg,4,8,28,77,90,32,13,11,3,3,18,21,453,1290,269,4.795539033457249,2.7591196160006297,training
55493,ava,182675.jpg,7,10,32,71,87,55,24,16,4,6,19,0,345,1564,312,5.012820512820513,2.887101427141136,training
43685,ava,56629.jpg,1,1,7,28,36,38,21,9,6,7,17,19,182,887,154,5.759740259740259,3.3270475388278165,training
104602,ava,569945.jpg,2,1,1,7,38,57,27,14,5,6,14,38,727,973,158,6.158227848101266,3.5617622665851267,training
182567,ava,712250.jpg,7,16,21,43,71,23,10,3,1,1,14,15,907,880,196,4.489795918367347,2.579032671970177,training
138099,ava,891278.jpg,1,4,5,18,35,62,49,21,17,12,14,15,1226,1427,224,6.370535714285714,3.686814550439633,training
37283,ava,767013.jpg,0,2,6,11,46,61,22,8,4,0,18,38,997,916,160,5.725,3.3065850430178685,training
188439,ava,32209.jpg,3,8,16,29,58,50,38,23,7,3,20,21,123,1316,235,5.6,3.232958305757776,test
80722,ava,558027.jpg,0,2,5,16,36,38,18,6,3,2,12,17,707,712,126,5.650793650793651,3.2628764720094967,training
30348,ava,416437.jpg,7,17,36,63,78,32,15,7,4,1,15,38,573,1190,260,4.576923076923077,2.630351779259787,training
139071,ava,476514.jpg,2,7,18,47,66,32,6,7,2,0,19,0,641,896,187,4.791443850267379,2.75670749618661,training
27383,ava,425895.jpg,0,1,2,15,46,64,21,13,6,1,20,0,583,997,169,5.899408284023669,3.409313946248223,training
210018,ava,678251.jpg,0,3,7,16,60,49,25,13,9,1,38,51,861,1055,183,5.765027322404372,3.3301616922170028,training
214351,ava,302766.jpg,0,0,7,19,47,66,34,26,2,8,17,21,458,1272,209,6.086124401913875,3.519292334681237,training
111244,ava,236019.jpg,1,3,6,34,62,58,28,17,11,4,38,0,382,1290,224,5.758928571428571,3.3265694431313224,validation
53746,ava,662359.jpg,0,0,3,6,36,51,42,15,6,3,6,20,838,1017,162,6.277777777777778,3.632178836679168,test
41555,ava,666937.jpg,0,0,4,13,50,46,57,19,10,9,19,0,844,1321,208,6.350961538461538,3.6752850888357176,validation
205879,ava,70307.jpg,1,3,3,11,51,53,40,19,13,4,7,14,208,1222,198,6.171717171717172,3.569707665670604,validation
216839,ava,703374.jpg,1,7,16,39,63,38,13,4,2,3,18,22,897,933,186,5.016129032258065,2.889050191071924,training
170243,ava,167153.jpg,0,2,5,20,71,66,36,19,12,8,17,0,329,1442,239,6.03347280334728,3.488279811369344,test
172414,ava,429907.jpg,1,0,8,26,39,70,20,10,2,3,5,17,589,1012,179,5.653631284916201,3.2645478779453465,training
111400,ava,236115.jpg,0,0,7,27,63,71,28,15,9,3,5,19,382,1297,223,5.816143497757848,3.360269829916932,training
126871,ava,14923.jpg,0,0,2,6,24,30,13,10,3,0,18,29,76,528,88,6.0,3.4685638649900725,training
131278,ava,333385.jpg,100,52,59,50,21,4,0,2,0,3,14,28,494,756,291,2.597938144329897,1.4647021498700252,test
91090,ava,794743.jpg,1,1,3,13,33,43,28,6,3,1,17,19,1032,768,132,5.818181818181818,3.3614704289753927,training
114970,ava,621626.jpg,1,5,10,40,77,63,23,9,2,0,20,23,784,1215,230,5.282608695652174,3.0460104163669324,training
214407,ava,303581.jpg,0,3,15,47,82,34,10,4,1,2,1,2,458,984,198,4.96969696969697,2.861701060906885,training
230412,ava,272337.jpg,0,2,5,12,53,74,44,13,5,2,7,14,424,1253,210,5.966666666666667,3.4489300683873814,training
184675,ava,699289.jpg,0,5,5,32,58,46,18,12,10,2,31,40,891,1051,188,5.590425531914893,3.2273188109889177,test
114434,ava,673039.jpg,3,5,27,53,92,56,17,11,2,0,29,40,853,1327,266,4.988721804511278,2.872906953021203,training
169382,ava,884459.jpg,6,5,16,47,59,21,3,1,0,0,19,40,1215,702,158,4.443037974683544,2.5514915932947413,training
10121,ava,758277.jpg,1,2,19,49,90,45,18,6,3,0,14,21,982,1179,233,5.060085836909871,2.9149413599270586,validation
143547,ava,682471.jpg,0,4,11,27,56,66,36,7,5,3,17,50,867,1208,215,5.618604651162791,3.243916703861604,training
193301,ava,691853.jpg,0,4,10,20,50,52,32,18,8,1,14,49,882,1130,195,5.794871794871795,3.3477405012812027,training
109326,ava,366980.jpg,1,4,7,26,84,51,15,3,1,0,18,22,527,998,192,5.197916666666667,2.996125634237812,training
71062,ava,30779.jpg,3,2,11,37,51,21,8,1,1,1,18,22,120,652,136,4.794117647058823,2.758282399657414,training
9242,ava,491494.jpg,1,7,8,49,85,24,10,1,0,0,18,0,657,882,185,4.767567567567568,2.742644033841916,training
114289,ava,854018.jpg,0,1,1,5,11,39,51,26,21,12,17,29,1168,1188,167,7.11377245508982,4.124591320337485,training
54018,ava,221703.jpg,3,3,18,45,80,94,75,51,21,14,21,40,371,2469,404,6.111386138613861,3.534171848687185,training
77994,ava,474288.jpg,0,0,5,27,76,42,16,4,0,2,19,50,631,919,172,5.343023255813954,3.081595431948656,training
140658,ava,51663.jpg,1,0,3,12,34,35,24,7,5,2,22,38,167,727,123,5.9105691056910565,3.4158878253243152,training
109939,ava,44017.jpg,10,21,34,53,79,26,11,2,0,0,12,18,153,1010,236,4.279661016949152,2.455260294563035,training
175255,ava,144369.jpg,2,3,12,43,88,70,26,12,2,2,38,0,306,1392,260,5.3538461538461535,3.087970269307132,training
191152,ava,28784.jpg,35,38,46,42,42,14,7,0,1,1,19,27,117,779,226,3.446902654867257,1.9647540455538444,test
81778,ava,579887.jpg,0,0,1,9,37,49,25,8,2,1,29,38,721,785,132,5.946969696969697,3.437328279485792,training
231662,ava,140239.jpg,1,0,7,27,69,56,29,17,5,2,19,27,305,1215,213,5.704225352112676,3.2943484866845014,training
249218,ava,455882.jpg,2,0,2,8,52,90,47,30,11,5,19,0,620,1558,247,6.307692307692308,3.649798910553378,test
190422,ava,563300.jpg,0,0,0,4,19,39,25,36,18,11,14,35,718,1080,152,7.105263157894737,4.119579226026682,training
48955,ava,727023.jpg,1,1,4,13,37,74,42,25,6,7,17,0,927,1314,210,6.257142857142857,3.6200245816394063,training
208831,ava,769970.jpg,3,2,18,47,75,42,22,12,1,3,22,40,1001,1165,225,5.177777777777778,2.984263548790352,training
84165,ava,648297.jpg,0,1,2,10,43,64,24,5,1,3,12,17,813,894,153,5.8431372549019605,3.3761695280362307,training
48458,ava,485397.jpg,0,3,11,37,76,40,11,2,1,0,17,42,650,909,181,5.0220994475138125,2.892566848634873,training
234359,ava,209054.jpg,1,2,12,25,86,77,43,15,8,2,18,0,362,1546,271,5.704797047970479,3.294685223490222,training
127388,ava,125336.jpg,0,1,1,14,39,55,51,21,10,6,1,20,284,1261,198,6.3686868686868685,3.685725554686508,test
86849,ava,694780.jpg,0,2,6,23,47,44,24,9,5,3,15,20,886,928,163,5.693251533742331,3.287884755149354,training
178082,ava,418191.jpg,1,4,7,29,71,75,37,17,9,3,12,17,577,1457,253,5.758893280632411,3.32654865636191,validation
173315,ava,438019.jpg,0,0,4,20,63,81,42,32,13,5,5,19,599,1610,260,6.1923076923076925,3.5818357684671387,training
