,dataset,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
18631,para,session151,iaa_pub10547_.jpg,3.02,3.196,session151_iaa_pub10547_.jpg,training
17004,para,session91,iaa_pub6328_.jpg,2.833333333333333,3.0037037037037035,session91_iaa_pub6328_.jpg,training
12361,para,session443,iaa_pub30992_.jpg,3.92,4.156000000000001,session443_iaa_pub30992_.jpg,validation
25831,para,session420,iaa_pub29345_.jpg,2.980769230769231,3.261538461538461,session420_iaa_pub29345_.jpg,training
6117,para,session281,iaa_pub19650_.jpg,3.3,3.548,session281_iaa_pub19650_.jpg,test
13966,para,session439,iaa_pub30690_.jpg,3.28,3.332,session439_iaa_pub30690_.jpg,training
24717,para,session267,iaa_pub18622_.jpg,3.9,4.088,session267_iaa_pub18622_.jpg,training
20899,para,session338,iaa_pub23591_.jpg,3.8484848484848486,3.954545454545455,session338_iaa_pub23591_.jpg,training
30791,para,session414,iaa_pub28938_.jpg,3.3125,3.595833333333333,session414_iaa_pub28938_.jpg,training
11916,para,session148,iaa_pub10329_.jpg,2.9,3.076,session148_iaa_pub10329_.jpg,test
19030,para,session204,iaa_pub14215_.jpg,3.1666666666666665,3.3666666666666667,session204_iaa_pub14215_.jpg,training
15900,para,session355,iaa_pub24816_.jpg,2.66,2.8160000000000003,session355_iaa_pub24816_.jpg,training
23009,para,session333,iaa_pub23283_.jpg,3.6346153846153846,3.8,session333_iaa_pub23283_.jpg,validation
26214,para,session321,iaa_pub22432_.jpg,3.36,3.716,session321_iaa_pub22432_.jpg,training
25318,para,session1,iaa_pub54_.jpg,2.4375,2.6875,session1_iaa_pub54_.jpg,training
9094,para,session74,iaa_pub5160_.jpg,2.98,3.028,session74_iaa_pub5160_.jpg,training
23506,para,session60,iaa_pub4162_.jpg,3.397058823529412,3.6,session60_iaa_pub4162_.jpg,training
31129,para,session37,iaa_pub2552_.jpg,3.02,3.292,session37_iaa_pub2552_.jpg,validation
7065,para,session200,iaa_pub14000_.jpg,3.4,3.596,session200_iaa_pub14000_.jpg,training
1178,para,session79,iaa_pub5487_.jpg,3.16,3.324,session79_iaa_pub5487_.jpg,training
29014,para,session342,iaa_pub23912_.jpg,2.98,3.06,session342_iaa_pub23912_.jpg,training
6028,para,session79,iaa_pub5504_.jpg,3.54,3.716,session79_iaa_pub5504_.jpg,validation
253,para,session290,iaa_pub20243_.jpg,3.482142857142857,3.503571428571429,session290_iaa_pub20243_.jpg,test
25187,para,session385,iaa_pub26909_.jpg,3.82,3.98,session385_iaa_pub26909_.jpg,training
14804,para,session63,iaa_pub4354_.jpg,3.18,3.428,session63_iaa_pub4354_.jpg,training
9529,para,session260,iaa_pub18183_.jpg,3.28,3.536,session260_iaa_pub18183_.jpg,training
12591,para,session102,iaa_pub7074_.jpg,3.4615384615384617,3.603846153846154,session102_iaa_pub7074_.jpg,training
22892,para,session100,iaa_pub6988_.jpg,3.975,4.01,session100_iaa_pub6988_.jpg,test
27529,para,session176,iaa_pub12285_.jpg,2.74,2.948,session176_iaa_pub12285_.jpg,validation
26261,para,session343,iaa_pub23994_.jpg,3.2291666666666665,3.4625,session343_iaa_pub23994_.jpg,training
10256,para,session405,iaa_pub28340_.jpg,2.98,3.164,session405_iaa_pub28340_.jpg,training
22791,para,session171,iaa_pub11960_.jpg,3.3,3.66,session171_iaa_pub11960_.jpg,training
5244,para,session239,iaa_pub16710_.jpg,2.52,2.608,session239_iaa_pub16710_.jpg,training
1726,para,session394,iaa_pub27547_.jpg,3.375,3.595833333333333,session394_iaa_pub27547_.jpg,training
8121,para,session240,iaa_pub16746_.jpg,2.5,2.672,session240_iaa_pub16746_.jpg,training
14512,para,session230,iaa_pub16039_.jpg,2.96,3.168,session230_iaa_pub16039_.jpg,validation
3457,para,session239,iaa_pub16666_.jpg,2.84,2.984,session239_iaa_pub16666_.jpg,training
6106,para,session335,iaa_pub23427_.jpg,3.36,3.488,session335_iaa_pub23427_.jpg,test
4870,para,session358,iaa_pub24999_.jpg,2.7884615384615383,2.973076923076923,session358_iaa_pub24999_.jpg,training
29595,para,session86,iaa_pub5997_.jpg,3.615384615384616,3.819230769230769,session86_iaa_pub5997_.jpg,training
29548,para,session195,iaa_pub13582_.jpg,3.1153846153846154,3.253846153846154,session195_iaa_pub13582_.jpg,training
22611,para,session40,iaa_pub2799_.jpg,3.44,3.512,session40_iaa_pub2799_.jpg,training
10089,para,session332,iaa_pub23229_.jpg,2.75,2.869230769230769,session332_iaa_pub23229_.jpg,training
3501,para,session194,iaa_pub13540_.jpg,3.34,3.4960000000000004,session194_iaa_pub13540_.jpg,validation
3180,para,session422,iaa_pub29530_.jpg,3.38,3.596,session422_iaa_pub29530_.jpg,training
3140,para,session41,iaa_pub2856_.jpg,3.42,3.672,session41_iaa_pub2856_.jpg,test
26243,para,session196,iaa_pub13688_.jpg,2.38,2.548,session196_iaa_pub13688_.jpg,training
10554,para,session263,iaa_pub18406_.jpg,3.62,3.772,session263_iaa_pub18406_.jpg,training
28972,para,session340,iaa_pub23736_.jpg,2.84,2.972,session340_iaa_pub23736_.jpg,training
3953,para,session172,iaa_pub11972_.jpg,3.62,3.632,session172_iaa_pub11972_.jpg,training
20346,para,session299,iaa_pub20902_.jpg,3.769230769230769,3.9615384615384617,session299_iaa_pub20902_.jpg,training
20095,para,session270,iaa_pub18845_.jpg,3.42,3.708,session270_iaa_pub18845_.jpg,test
4461,para,session102,iaa_pub7136_.jpg,3.2884615384615383,3.5307692307692307,session102_iaa_pub7136_.jpg,training
15211,para,session170,iaa_pub11856_.jpg,3.4423076923076925,3.680769230769231,session170_iaa_pub11856_.jpg,training
27877,para,session82,iaa_pub5728_.jpg,3.74,3.872,session82_iaa_pub5728_.jpg,training
12942,para,session154,iaa_pub10743_.jpg,3.0,3.14,session154_iaa_pub10743_.jpg,training
2374,para,session52,iaa_pub3627_.jpg,2.9615384615384617,3.1884615384615387,session52_iaa_pub3627_.jpg,test
22532,para,session402,iaa_pub28131_.jpg,2.6153846153846154,2.765384615384616,session402_iaa_pub28131_.jpg,training
2332,para,session158,iaa_pub11058_.jpg,3.2115384615384617,3.423076923076923,session158_iaa_pub11058_.jpg,training
29949,para,session189,iaa_pub13229_.jpg,3.46,3.64,session189_iaa_pub13229_.jpg,training
19266,para,session270,iaa_pub18833_.jpg,1.28,1.496,session270_iaa_pub18833_.jpg,training
24552,para,session12,iaa_pub775_.jpg,3.5,3.516,session12_iaa_pub775_.jpg,training
14685,para,session35,iaa_pub2416_.jpg,2.0,2.156,session35_iaa_pub2416_.jpg,validation
11001,para,session418,iaa_pub29218_.jpg,3.48,3.676,session418_iaa_pub29218_.jpg,training
13842,para,session98,iaa_pub6803_.jpg,3.3666666666666667,3.503333333333333,session98_iaa_pub6803_.jpg,training
16947,para,session55,iaa_pub3815_.jpg,3.4107142857142856,3.45,session55_iaa_pub3815_.jpg,training
10604,para,session385,iaa_pub26944_.jpg,3.44,3.692,session385_iaa_pub26944_.jpg,training
20222,para,session91,iaa_pub6337_.jpg,2.759259259259259,2.9444444444444446,session91_iaa_pub6337_.jpg,training
15725,para,session442,iaa_pub30925_.jpg,2.78,3.1,session442_iaa_pub30925_.jpg,training
8791,para,session5,iaa_pub341_.jpg,3.5,3.776923076923077,session5_iaa_pub341_.jpg,test
26293,para,session200,iaa_pub13964_.jpg,3.42,3.6,session200_iaa_pub13964_.jpg,training
12313,para,session132,iaa_pub9226_.jpg,3.678571428571429,3.903571428571429,session132_iaa_pub9226_.jpg,training
30858,para,session239,iaa_pub16667_.jpg,3.62,3.72,session239_iaa_pub16667_.jpg,training
15982,para,session306,iaa_pub21381_.jpg,1.26,1.332,session306_iaa_pub21381_.jpg,training
21770,para,session16,iaa_pub1055_.jpg,2.888888888888889,3.094444444444445,session16_iaa_pub1055_.jpg,training
2540,para,session368,iaa_pub25702_.jpg,3.2241379310344827,3.337931034482758,session368_iaa_pub25702_.jpg,validation
29585,para,session27,iaa_pub1875_.jpg,3.16,3.332,session27_iaa_pub1875_.jpg,training
29820,para,session6,iaa_pub372_.jpg,3.09375,3.190625,session6_iaa_pub372_.jpg,training
7302,para,session107,iaa_pub7468_.jpg,3.7884615384615374,3.7961538461538464,session107_iaa_pub7468_.jpg,training
21163,para,session5,iaa_pub334_.jpg,3.5384615384615383,3.7615384615384615,session5_iaa_pub334_.jpg,validation
10974,para,session192,iaa_pub13390_.jpg,3.44,3.7,session192_iaa_pub13390_.jpg,test
16162,para,session253,iaa_pub17669_.jpg,3.803571428571429,3.996428571428571,session253_iaa_pub17669_.jpg,training
17926,para,session281,iaa_pub19665_.jpg,1.94,2.108,session281_iaa_pub19665_.jpg,training
12777,para,session94,iaa_pub6544_.jpg,3.4107142857142856,3.803571428571429,session94_iaa_pub6544_.jpg,training
3643,para,session354,iaa_pub24769_.jpg,3.15625,3.359375,session354_iaa_pub24769_.jpg,training
29756,para,session360,iaa_pub25198_.jpg,2.757575757575758,2.951515151515152,session360_iaa_pub25198_.jpg,test
21639,para,session246,iaa_pub17202_.jpg,3.28,3.4560000000000004,session246_iaa_pub17202_.jpg,training
30386,para,session271,iaa_pub18962_.jpg,1.9,2.08,session271_iaa_pub18962_.jpg,training
15197,para,session371,iaa_pub25953_.jpg,3.240740740740741,3.45925925925926,session371_iaa_pub25953_.jpg,training
20128,para,session220,iaa_pub15346_.jpg,3.38,3.488,session220_iaa_pub15346_.jpg,training
30044,para,session405,iaa_pub28302_.jpg,2.76,3.0,session405_iaa_pub28302_.jpg,training
12215,para,session153,iaa_pub10673_.jpg,3.42,3.516,session153_iaa_pub10673_.jpg,training
14959,para,session210,iaa_pub14672_.jpg,2.5576923076923075,2.7192307692307693,session210_iaa_pub14672_.jpg,test
11446,para,session434,iaa_pub30345_.jpg,2.9565217391304346,3.334782608695652,session434_iaa_pub30345_.jpg,training
8319,para,session220,iaa_pub15343_.jpg,3.44,3.4760000000000004,session220_iaa_pub15343_.jpg,training
27277,para,session139,iaa_pub9702_.jpg,3.2,3.556,session139_iaa_pub9702_.jpg,training
10468,para,session154,iaa_pub10753_.jpg,2.8,2.8960000000000004,session154_iaa_pub10753_.jpg,test
27763,para,session422,iaa_pub29488_.jpg,3.46,3.636,session422_iaa_pub29488_.jpg,training
25099,para,session208,iaa_pub14495_.jpg,3.4,3.536,session208_iaa_pub14495_.jpg,training
24285,para,session23,iaa_pub1561_.jpg,2.7,2.88,session23_iaa_pub1561_.jpg,validation
23919,para,session375,iaa_pub26245_.jpg,2.1,2.224,session375_iaa_pub26245_.jpg,training
1077,para,session82,iaa_pub5724_.jpg,3.76,3.844,session82_iaa_pub5724_.jpg,test
6254,para,session263,iaa_pub18408_.jpg,3.02,3.188,session263_iaa_pub18408_.jpg,validation
4508,para,session84,iaa_pub5841_.jpg,2.9074074074074074,3.096296296296296,session84_iaa_pub5841_.jpg,test
3378,para,session16,iaa_pub1104_.jpg,2.7916666666666665,3.111111111111111,session16_iaa_pub1104_.jpg,training
27733,para,session102,iaa_pub7075_.jpg,3.826923076923077,3.957692307692308,session102_iaa_pub7075_.jpg,test
27664,para,session421,iaa_pub29457_.jpg,3.0961538461538463,3.4384615384615387,session421_iaa_pub29457_.jpg,training
3218,para,session54,iaa_pub3713_.jpg,1.74,1.884,session54_iaa_pub3713_.jpg,training
6390,para,session260,iaa_pub18186_.jpg,3.34,3.556,session260_iaa_pub18186_.jpg,test
24179,para,session290,iaa_pub20271_.jpg,2.4642857142857144,2.5892857142857144,session290_iaa_pub20271_.jpg,validation
26327,para,session130,iaa_pub9036_.jpg,3.12,3.3760000000000003,session130_iaa_pub9036_.jpg,training
7867,para,session346,iaa_pub24173_.jpg,3.48,3.704,session346_iaa_pub24173_.jpg,training
19800,para,session119,iaa_pub8304_.jpg,3.678571428571429,3.778571428571429,session119_iaa_pub8304_.jpg,training
7054,para,session34,iaa_pub2371_.jpg,2.92,3.192,session34_iaa_pub2371_.jpg,validation
27139,para,session295,iaa_pub20630_.jpg,2.88,2.972,session295_iaa_pub20630_.jpg,training
14144,para,session10,iaa_pub657_.jpg,2.86,3.24,session10_iaa_pub657_.jpg,validation
11924,para,session193,iaa_pub13510_.jpg,3.7,3.792,session193_iaa_pub13510_.jpg,training
4683,para,session87,iaa_pub6082_.jpg,3.06,3.252,session87_iaa_pub6082_.jpg,test
17319,para,session213,iaa_pub14897_.jpg,1.92,1.916,session213_iaa_pub14897_.jpg,training
9251,para,session333,iaa_pub23300_.jpg,3.576923076923077,3.753846153846154,session333_iaa_pub23300_.jpg,training
9045,para,session439,iaa_pub30670_.jpg,2.9,3.248,session439_iaa_pub30670_.jpg,training
27712,para,session356,iaa_pub24865_.jpg,3.333333333333333,3.4125,session356_iaa_pub24865_.jpg,training
12023,para,session416,iaa_pub29078_.jpg,2.0,2.144,session416_iaa_pub29078_.jpg,test
9391,para,session137,iaa_pub9552_.jpg,3.34,3.66,session137_iaa_pub9552_.jpg,test
15424,para,session253,iaa_pub17664_.jpg,3.517857142857143,3.675,session253_iaa_pub17664_.jpg,training
9389,para,session403,iaa_pub28190_.jpg,3.16,3.324,session403_iaa_pub28190_.jpg,training
6022,para,session236,iaa_pub16468_.jpg,2.923076923076923,3.169230769230769,session236_iaa_pub16468_.jpg,test
767,para,session50,iaa_pub3490_.jpg,2.72,2.9360000000000004,session50_iaa_pub3490_.jpg,test
29346,para,session289,iaa_pub20197_.jpg,3.8,3.956,session289_iaa_pub20197_.jpg,training
12979,para,session134,iaa_pub9319_.jpg,3.26,3.484,session134_iaa_pub9319_.jpg,training
12410,para,session346,iaa_pub24157_.jpg,3.48,3.704,session346_iaa_pub24157_.jpg,validation
21152,para,session273,iaa_pub19064_.jpg,2.6,2.844,session273_iaa_pub19064_.jpg,training
8920,para,session20,iaa_pub1368_.jpg,2.6,2.712,session20_iaa_pub1368_.jpg,training
27652,para,session189,iaa_pub13181_.jpg,3.16,3.36,session189_iaa_pub13181_.jpg,training
1067,para,session189,iaa_pub13193_.jpg,2.96,3.152,session189_iaa_pub13193_.jpg,training
12282,para,session92,iaa_pub6384_.jpg,2.980769230769231,3.173076923076923,session92_iaa_pub6384_.jpg,training
15069,para,session427,iaa_pub29858_.jpg,3.52,3.856,session427_iaa_pub29858_.jpg,training
8012,para,session204,iaa_pub14255_.jpg,3.5625,3.633333333333333,session204_iaa_pub14255_.jpg,training
17490,para,session247,iaa_pub17240_.jpg,2.98,3.092,session247_iaa_pub17240_.jpg,training
30399,para,session248,iaa_pub17329_.jpg,3.64,3.964,session248_iaa_pub17329_.jpg,training
21414,para,session81,iaa_pub5628_.jpg,3.66,3.744,session81_iaa_pub5628_.jpg,training
11549,para,session429,iaa_pub30020_.jpg,3.0576923076923075,3.4153846153846152,session429_iaa_pub30020_.jpg,test
3453,para,session327,iaa_pub22830_.jpg,3.48,3.588,session327_iaa_pub22830_.jpg,training
7974,para,session264,iaa_pub18414_.jpg,2.25,2.4633333333333334,session264_iaa_pub18414_.jpg,training
13952,para,session409,iaa_pub28561_.jpg,2.94,3.136,session409_iaa_pub28561_.jpg,training
5934,para,session135,iaa_pub9388_.jpg,3.925925925925926,4.166666666666667,session135_iaa_pub9388_.jpg,training
16720,para,session91,iaa_pub6316_.jpg,3.3703703703703702,3.618518518518519,session91_iaa_pub6316_.jpg,training
11846,para,session392,iaa_pub27377_.jpg,3.6458333333333335,3.795833333333333,session392_iaa_pub27377_.jpg,training
3750,para,session397,iaa_pub27785_.jpg,2.4423076923076925,2.6346153846153846,session397_iaa_pub27785_.jpg,test
10954,para,session238,iaa_pub16605_.jpg,3.02,3.256,session238_iaa_pub16605_.jpg,validation
13012,para,session307,iaa_pub21454_.jpg,1.8958333333333333,1.9791666666666667,session307_iaa_pub21454_.jpg,validation
21183,para,session40,iaa_pub2765_.jpg,2.7,2.92,session40_iaa_pub2765_.jpg,training
30308,para,session53,iaa_pub3671_.jpg,3.1,3.264,session53_iaa_pub3671_.jpg,training
4975,para,session32,iaa_pub2236_.jpg,3.56,3.788,session32_iaa_pub2236_.jpg,training
2597,para,session132,iaa_pub9208_.jpg,3.321428571428572,3.571428571428572,session132_iaa_pub9208_.jpg,training
10122,para,session213,iaa_pub14859_.jpg,3.86,3.976,session213_iaa_pub14859_.jpg,test
23768,para,session17,iaa_pub1182_.jpg,3.8484848484848486,3.981818181818182,session17_iaa_pub1182_.jpg,test
19401,para,session8,iaa_pub559_.jpg,3.12,3.508,session8_iaa_pub559_.jpg,training
30503,para,session153,iaa_pub10642_.jpg,3.18,3.244,session153_iaa_pub10642_.jpg,training
19502,para,session381,iaa_pub26631_.jpg,2.74,2.992,session381_iaa_pub26631_.jpg,training
15898,para,session383,iaa_pub26753_.jpg,3.111111111111111,3.4074074074074074,session383_iaa_pub26753_.jpg,training
13173,para,session381,iaa_pub26616_.jpg,3.4,3.64,session381_iaa_pub26616_.jpg,test
16196,para,session393,iaa_pub27446_.jpg,2.26,2.34,session393_iaa_pub27446_.jpg,training
3271,para,session393,iaa_pub27468_.jpg,1.4,1.4880000000000002,session393_iaa_pub27468_.jpg,training
29808,para,session316,iaa_pub22076_.jpg,2.84,3.144,session316_iaa_pub22076_.jpg,validation
2924,para,session78,iaa_pub5411_.jpg,3.28,3.62,session78_iaa_pub5411_.jpg,training
16286,para,session393,iaa_pub27458_.jpg,3.34,3.492,session393_iaa_pub27458_.jpg,training
2419,para,session178,iaa_pub12414_.jpg,2.875,3.0892857142857144,session178_iaa_pub12414_.jpg,training
332,para,session342,iaa_pub23930_.jpg,2.94,3.076,session342_iaa_pub23930_.jpg,training
7444,para,session389,iaa_pub27195_.jpg,4.08,4.136,session389_iaa_pub27195_.jpg,training
29987,para,session213,iaa_pub14874_.jpg,3.22,3.508,session213_iaa_pub14874_.jpg,training
16204,para,session207,iaa_pub14470_.jpg,3.32,3.4,session207_iaa_pub14470_.jpg,training
19124,para,session124,iaa_pub8641_.jpg,3.2142857142857144,3.4107142857142856,session124_iaa_pub8641_.jpg,training
4777,para,session100,iaa_pub6982_.jpg,2.975,3.175,session100_iaa_pub6982_.jpg,training
2626,para,session279,iaa_pub19508_.jpg,3.083333333333333,3.2458333333333336,session279_iaa_pub19508_.jpg,training
8775,para,session2,iaa_pub88_.jpg,3.08,3.304,session2_iaa_pub88_.jpg,training
14961,para,session110,iaa_pub7667_.jpg,3.230769230769231,3.319230769230769,session110_iaa_pub7667_.jpg,training
28902,para,session69,iaa_pub4794_.jpg,2.86,3.144,session69_iaa_pub4794_.jpg,validation
10026,para,session236,iaa_pub16494_.jpg,3.7884615384615374,3.8615384615384616,session236_iaa_pub16494_.jpg,training
24110,para,session304,iaa_pub21230_.jpg,3.16,3.388,session304_iaa_pub21230_.jpg,training
11645,para,session405,iaa_pub28295_.jpg,2.64,2.704,session405_iaa_pub28295_.jpg,training
27651,para,session167,iaa_pub11641_.jpg,3.44,3.656,session167_iaa_pub11641_.jpg,training
11899,para,session117,iaa_pub8129_.jpg,2.673076923076923,2.7884615384615383,session117_iaa_pub8129_.jpg,training
5718,para,session303,iaa_pub21158_.jpg,3.26,3.508,session303_iaa_pub21158_.jpg,training
15796,para,session112,iaa_pub7782_.jpg,3.269230769230769,3.553846153846154,session112_iaa_pub7782_.jpg,training
11595,para,session209,iaa_pub14599_.jpg,3.62,3.788,session209_iaa_pub14599_.jpg,validation
298,para,session256,iaa_pub17912_.jpg,3.3,3.568,session256_iaa_pub17912_.jpg,training
27187,para,session15,iaa_pub1002_.jpg,3.0,3.292,session15_iaa_pub1002_.jpg,training
13809,para,session277,iaa_pub19343_.jpg,3.38,3.548,session277_iaa_pub19343_.jpg,training
30798,para,session302,iaa_pub21087_.jpg,3.08,3.216,session302_iaa_pub21087_.jpg,training
19099,para,session134,iaa_pub9321_.jpg,2.52,2.8080000000000003,session134_iaa_pub9321_.jpg,training
16107,para,session405,iaa_pub28297_.jpg,3.02,3.208,session405_iaa_pub28297_.jpg,training
18936,para,session24,iaa_pub1657_.jpg,3.08,3.28,session24_iaa_pub1657_.jpg,training
19754,para,session133,iaa_pub9247_.jpg,3.107142857142857,3.3000000000000003,session133_iaa_pub9247_.jpg,training
25781,para,session320,iaa_pub22399_.jpg,3.865384615384616,4.076923076923077,session320_iaa_pub22399_.jpg,training
10381,para,session63,iaa_pub4388_.jpg,3.06,3.2960000000000003,session63_iaa_pub4388_.jpg,training
24470,para,session214,iaa_pub14961_.jpg,3.44,3.728,session214_iaa_pub14961_.jpg,training
27537,para,session32,iaa_pub2189_.jpg,3.4,3.568,session32_iaa_pub2189_.jpg,training
20140,para,session351,iaa_pub24501_.jpg,3.3,3.4457142857142857,session351_iaa_pub24501_.jpg,training
6127,para,session57,iaa_pub3966_.jpg,3.7857142857142856,4.0,session57_iaa_pub3966_.jpg,training
1368,para,session241,iaa_pub16840_.jpg,2.583333333333333,2.6375,session241_iaa_pub16840_.jpg,training
14920,para,session351,iaa_pub24555_.jpg,2.7857142857142856,3.0028571428571427,session351_iaa_pub24555_.jpg,training
24863,para,session122,iaa_pub8498_.jpg,3.1923076923076925,3.480769230769231,session122_iaa_pub8498_.jpg,training
24897,para,session417,iaa_pub29177_.jpg,3.8,3.94,session417_iaa_pub29177_.jpg,training
21560,para,session83,iaa_pub5801_.jpg,2.3,2.396,session83_iaa_pub5801_.jpg,validation
21154,para,session344,iaa_pub24034_.jpg,3.84,3.94,session344_iaa_pub24034_.jpg,test
395,para,session317,iaa_pub22146_.jpg,3.28,3.372,session317_iaa_pub22146_.jpg,training
30382,para,session123,iaa_pub8569_.jpg,2.7,2.968,session123_iaa_pub8569_.jpg,training
1776,para,session307,iaa_pub21439_.jpg,3.0416666666666665,3.4,session307_iaa_pub21439_.jpg,training
11041,para,session49,iaa_pub3361_.jpg,3.92,4.096,session49_iaa_pub3361_.jpg,training
27006,para,session215,iaa_pub14981_.jpg,3.4444444444444446,3.6222222222222222,session215_iaa_pub14981_.jpg,training
23051,para,session195,iaa_pub13595_.jpg,2.1923076923076925,2.265384615384616,session195_iaa_pub13595_.jpg,training
26975,para,session386,iaa_pub26988_.jpg,3.8,3.916,session386_iaa_pub26988_.jpg,training
21887,para,session336,iaa_pub23453_.jpg,2.86,3.248,session336_iaa_pub23453_.jpg,training
1185,para,session250,iaa_pub17449_.jpg,3.68,3.76,session250_iaa_pub17449_.jpg,training
23895,para,session386,iaa_pub26974_.jpg,3.88,4.1,session386_iaa_pub26974_.jpg,training
7817,para,session144,iaa_pub10059_.jpg,3.462962962962963,3.574074074074074,session144_iaa_pub10059_.jpg,training
23835,para,session389,iaa_pub27196_.jpg,3.04,3.3480000000000003,session389_iaa_pub27196_.jpg,test
4164,para,session357,iaa_pub24924_.jpg,1.74,1.944,session357_iaa_pub24924_.jpg,training
14877,para,session269,iaa_pub18813_.jpg,3.02,3.224,session269_iaa_pub18813_.jpg,validation
14493,para,session152,iaa_pub10634_.jpg,3.4423076923076925,3.5576923076923075,session152_iaa_pub10634_.jpg,training
6802,para,session101,iaa_pub7011_.jpg,2.9791666666666665,3.2541666666666664,session101_iaa_pub7011_.jpg,test
21602,para,session370,iaa_pub25884_.jpg,3.5142857142857142,3.711428571428572,session370_iaa_pub25884_.jpg,training
12761,para,session201,iaa_pub14022_.jpg,3.75,3.7916666666666665,session201_iaa_pub14022_.jpg,training
13993,para,session340,iaa_pub23758_.jpg,3.32,3.4960000000000004,session340_iaa_pub23758_.jpg,training
4638,para,session18,iaa_pub1208_.jpg,2.640625,2.809375,session18_iaa_pub1208_.jpg,test
6671,para,session121,iaa_pub8428_.jpg,3.017857142857143,3.2464285714285714,session121_iaa_pub8428_.jpg,training
5767,para,session143,iaa_pub9984_.jpg,3.34,3.568,session143_iaa_pub9984_.jpg,training
475,para,session404,iaa_pub28259_.jpg,2.826923076923077,3.007692307692308,session404_iaa_pub28259_.jpg,training
20540,para,session361,iaa_pub25238_.jpg,2.92,3.052,session361_iaa_pub25238_.jpg,training
22145,para,session161,iaa_pub11243_.jpg,3.2413793103448274,3.4344827586206894,session161_iaa_pub11243_.jpg,training
28929,para,session28,iaa_pub1914_.jpg,1.7692307692307692,1.9115384615384616,session28_iaa_pub1914_.jpg,training
29635,para,session46,iaa_pub3187_.jpg,3.25,3.35,session46_iaa_pub3187_.jpg,test
8812,para,session213,iaa_pub14904_.jpg,3.16,3.3760000000000003,session213_iaa_pub14904_.jpg,training
9900,para,session69,iaa_pub4784_.jpg,1.32,1.548,session69_iaa_pub4784_.jpg,training
17327,para,session88,iaa_pub6105_.jpg,2.76,3.108,session88_iaa_pub6105_.jpg,training
26022,para,session241,iaa_pub16869_.jpg,3.9166666666666665,4.004166666666666,session241_iaa_pub16869_.jpg,training
24251,para,session193,iaa_pub13499_.jpg,3.48,3.68,session193_iaa_pub13499_.jpg,training
30670,para,session197,iaa_pub13748_.jpg,3.36,3.44,session197_iaa_pub13748_.jpg,training
27243,para,session271,iaa_pub18923_.jpg,2.74,3.064,session271_iaa_pub18923_.jpg,training
4788,para,session372,iaa_pub26024_.jpg,3.6,3.756,session372_iaa_pub26024_.jpg,training
13628,para,session411,iaa_pub28716_.jpg,3.5,3.636,session411_iaa_pub28716_.jpg,training
5182,para,session355,iaa_pub24821_.jpg,3.46,3.612,session355_iaa_pub24821_.jpg,test
23767,para,session398,iaa_pub27800_.jpg,2.3225806451612905,2.52258064516129,session398_iaa_pub27800_.jpg,validation
27692,para,session369,iaa_pub25824_.jpg,3.28,3.564,session369_iaa_pub25824_.jpg,training
712,para,session434,iaa_pub30364_.jpg,2.8260869565217392,2.991304347826087,session434_iaa_pub30364_.jpg,training
28355,para,session14,iaa_pub956_.jpg,3.38,3.568,session14_iaa_pub956_.jpg,training
21474,para,session407,iaa_pub28427_.jpg,3.58,3.736,session407_iaa_pub28427_.jpg,test
4727,para,session390,iaa_pub27243_.jpg,3.74,3.904,session390_iaa_pub27243_.jpg,training
17362,para,session348,iaa_pub24297_.jpg,3.24,3.352,session348_iaa_pub24297_.jpg,training
638,para,session209,iaa_pub14627_.jpg,3.48,3.636,session209_iaa_pub14627_.jpg,training
30628,para,session423,iaa_pub29596_.jpg,3.12,3.268,session423_iaa_pub29596_.jpg,training
1974,para,session154,iaa_pub10755_.jpg,3.92,4.012,session154_iaa_pub10755_.jpg,training
7662,para,session81,iaa_pub5633_.jpg,3.26,3.352,session81_iaa_pub5633_.jpg,training
18170,para,session369,iaa_pub25830_.jpg,2.66,2.84,session369_iaa_pub25830_.jpg,test
4458,para,session377,iaa_pub26372_.jpg,3.5,3.5875,session377_iaa_pub26372_.jpg,training
5951,para,session34,iaa_pub2323_.jpg,3.12,3.42,session34_iaa_pub2323_.jpg,training
12146,para,session154,iaa_pub10759_.jpg,2.96,3.136,session154_iaa_pub10759_.jpg,training
10602,para,session225,iaa_pub15706_.jpg,2.68,2.968,session225_iaa_pub15706_.jpg,training
9300,para,session232,iaa_pub16195_.jpg,3.16,3.176,session232_iaa_pub16195_.jpg,training
29386,para,session232,iaa_pub16220_.jpg,3.6,3.752,session232_iaa_pub16220_.jpg,validation
4488,para,session175,iaa_pub12247_.jpg,3.5185185185185186,3.618518518518519,session175_iaa_pub12247_.jpg,training
5636,para,session297,iaa_pub20730_.jpg,2.583333333333333,2.833333333333333,session297_iaa_pub20730_.jpg,training
17501,para,session49,iaa_pub3424_.jpg,2.96,3.272,session49_iaa_pub3424_.jpg,training
11885,para,session417,iaa_pub29182_.jpg,2.44,2.672,session417_iaa_pub29182_.jpg,test
21345,para,session201,iaa_pub14069_.jpg,3.270833333333333,3.391666666666667,session201_iaa_pub14069_.jpg,training
19261,para,session378,iaa_pub26411_.jpg,2.98,3.204,session378_iaa_pub26411_.jpg,training
799,para,session415,iaa_pub28990_.jpg,3.42,3.632,session415_iaa_pub28990_.jpg,training
