Index,dataset,ID,1,2,3,4,5,6,7,8,9,10,sem1,sem2,challegeID,sum_score,total_scorer,MOS,scaled_MOS_aesthetic,set
252884,ava,126749.jpg,14,37,46,91,58,20,7,1,0,0,1,18,285,1057,274,3.857664233576642,2.206698324211258,training
217061,ava,848762.jpg,0,7,16,44,75,19,3,2,0,0,40,45,1158,764,166,4.602409638554217,2.64536371827482,training
73971,ava,357312.jpg,0,0,4,13,73,66,22,7,3,3,22,38,516,1092,191,5.717277486910994,3.302036375480334,training
134048,ava,151404.jpg,6,19,43,77,73,73,31,11,4,3,29,40,313,1655,340,4.867647058823529,2.801592245104527,training
90740,ava,785318.jpg,1,1,5,12,43,48,14,7,1,1,21,38,1018,742,133,5.578947368421052,3.2205580131666025,training
72186,ava,377165.jpg,0,1,6,19,65,64,25,17,2,3,24,40,537,1164,202,5.762376237623762,3.328600166436233,training
102190,ava,403655.jpg,0,1,1,9,40,65,36,15,10,6,14,27,551,1153,183,6.300546448087432,3.645589899932372,training
65545,ava,93233.jpg,7,16,26,49,75,51,17,20,3,3,14,0,239,1330,267,4.9812734082397006,2.868519744098831,training
47797,ava,651795.jpg,0,3,12,29,74,70,43,22,12,7,19,0,822,1603,272,5.893382352941177,3.4057645890917585,training
248391,ava,244075.jpg,1,2,2,17,66,63,46,16,8,2,2,25,391,1329,223,5.959641255605381,3.444792003632554,training
248998,ava,285413.jpg,3,6,26,63,132,56,29,8,3,3,15,19,439,1665,329,5.060790273556231,2.915356282902082,training
108113,ava,255614.jpg,2,10,17,67,65,54,19,11,7,3,5,40,404,1304,255,5.113725490196078,2.9465358612008665,training
105784,ava,373863.jpg,3,6,21,42,71,28,10,5,3,0,20,48,535,906,189,4.7936507936507935,2.758007416511718,training
228969,ava,521660.jpg,2,5,16,33,42,34,16,8,3,2,17,48,686,829,161,5.149068322981367,2.967353280908945,training
229102,ava,251983.jpg,0,1,4,19,69,63,37,17,10,5,18,29,400,1348,225,5.991111111111112,3.4633281858960223,training
137786,ava,623130.jpg,0,0,5,20,62,70,37,15,2,3,2,14,788,1252,214,5.850467289719626,3.3804870204172515,training
25117,ava,872348.jpg,0,1,1,10,31,49,41,16,4,2,14,21,1201,965,155,6.225806451612903,3.601567003266369,training
248039,ava,72274.jpg,2,5,9,34,47,38,19,14,2,2,1,20,210,921,172,5.354651162790698,3.088444430763548,training
227842,ava,13252.jpg,1,5,16,24,63,44,27,10,3,1,18,21,72,1040,194,5.360824742268041,3.092080754876609,training
68171,ava,432889.jpg,6,15,15,76,80,55,28,14,10,3,1,17,591,1543,302,5.109271523178808,2.9439124127261014,training
90591,ava,786982.jpg,0,0,3,9,27,48,28,8,10,3,2,20,1018,848,136,6.235294117647059,3.607155370420835,training
110433,ava,181178.jpg,3,14,26,49,96,60,17,23,0,1,18,40,343,1458,289,5.044982698961937,2.906045401771095,training
209860,ava,678481.jpg,1,3,3,13,36,62,37,24,11,2,22,38,861,1190,192,6.197916666666667,3.585139532318553,training
215422,ava,439485.jpg,0,2,2,32,78,41,16,5,3,1,18,40,601,963,180,5.35,3.0857048312375905,training
118948,ava,22935.jpg,0,5,14,27,56,50,26,17,15,5,20,21,101,1243,215,5.78139534883721,3.339802687270097,training
119501,ava,773824.jpg,0,2,7,33,66,17,12,2,0,0,17,21,1006,689,139,4.956834532374101,2.8541249065605228,training
219767,ava,562574.jpg,0,0,5,3,33,59,52,20,4,0,17,25,717,1106,176,6.284090909090909,3.635897358763011,training
100940,ava,284362.jpg,0,0,1,6,29,68,40,29,14,13,4,19,431,1348,200,6.74,3.904434149569821,training
186988,ava,876576.jpg,1,9,21,47,49,23,5,3,0,0,19,22,1204,712,158,4.506329113924051,2.5887709539327632,training
25100,ava,874199.jpg,0,0,6,31,69,31,11,1,0,1,14,20,1201,768,150,5.12,2.9502316346790205,training
117250,ava,226084.jpg,0,4,13,52,99,35,13,7,4,3,2,20,374,1173,230,5.1,2.938451356717405,training
155922,ava,53179.jpg,1,7,12,26,54,74,33,25,2,2,18,22,175,1338,236,5.669491525423729,3.273889780031184,training
115345,ava,130839.jpg,1,4,27,59,74,34,5,3,1,0,14,15,291,968,208,4.653846153846154,2.6756605406506138,training
69299,ava,598177.jpg,1,2,5,57,83,36,15,3,0,0,19,0,753,1008,202,4.99009900990099,2.873718146136255,training
215796,ava,45018.jpg,2,9,19,48,62,49,20,8,5,0,18,29,155,1122,222,5.054054054054054,2.911388555994777,training
229690,ava,300763.jpg,3,5,12,45,72,49,34,8,4,3,18,29,455,1251,235,5.323404255319149,3.070039567990763,training
167559,ava,108946.jpg,0,4,17,48,88,63,25,9,4,1,15,19,263,1362,259,5.258687258687258,3.031920357532534,training
192729,ava,935655.jpg,1,0,4,7,41,46,17,3,2,2,17,0,1342,703,123,5.715447154471545,3.3009582842353904,training
19821,ava,450894.jpg,0,0,6,28,109,123,59,18,4,3,2,10,616,2036,350,5.817142857142857,3.36085846648388,test
16851,ava,182772.jpg,0,5,5,38,68,65,40,19,9,7,14,19,344,1490,256,5.8203125,3.3627254301786897,training
235272,ava,414738.jpg,0,1,5,25,66,74,29,8,3,1,20,39,572,1195,212,5.636792452830188,3.2546295718192373,training
230979,ava,809450.jpg,0,1,1,6,27,50,43,14,8,6,2,20,1069,1009,156,6.467948717948718,3.744192163450932,training
95426,ava,876066.jpg,0,1,2,16,46,60,18,4,1,1,14,35,1193,839,149,5.630872483221476,3.2511426274434903,training
99807,ava,258502.jpg,0,7,16,50,119,59,15,7,3,3,16,17,401,1429,279,5.121863799283154,2.951329438360031,training
242742,ava,817494.jpg,3,0,5,16,75,46,25,13,5,2,18,40,1087,1077,190,5.668421052631579,3.27325925667909,training
2877,ava,164755.jpg,2,8,19,63,82,76,36,12,1,3,2,20,328,1580,302,5.231788079470198,3.016076367126721,training
228421,ava,642916.jpg,0,9,12,46,71,51,15,7,5,1,17,48,811,1115,217,5.138248847926267,2.960980459731553,training
141211,ava,199142.jpg,0,4,12,47,103,51,13,6,2,1,38,0,354,1220,239,5.104602510460251,2.941162299344555,training
46344,ava,240502.jpg,0,10,23,68,85,76,32,12,5,5,40,0,386,1657,316,5.243670886075949,3.0230755053657146,validation
136845,ava,305669.jpg,1,4,4,23,61,65,23,7,3,3,14,27,461,1082,194,5.577319587628866,3.219599227656976,training
14244,ava,279400.jpg,2,12,34,77,95,36,19,7,0,4,38,0,433,1356,286,4.741258741258742,2.727147769503825,training
97452,ava,916953.jpg,0,0,1,11,39,47,31,9,3,2,2,0,1279,860,143,6.013986013986014,3.476801821606587,training
236308,ava,751303.jpg,0,5,14,24,76,55,40,15,7,1,2,7,970,1331,237,5.616033755274262,3.242402410452742,training
20881,ava,636141.jpg,0,1,5,17,88,81,38,4,1,1,2,20,804,1328,236,5.627118644067797,3.2489315640108134,training
146419,ava,171277.jpg,3,8,20,51,103,80,57,27,12,4,19,0,333,2041,365,5.5917808219178085,3.228117095636565,training
26961,ava,122021.jpg,0,3,33,59,113,68,24,10,3,4,2,20,278,1629,317,5.138801261829653,2.961305839198141,training
35313,ava,649774.jpg,0,1,4,8,29,31,22,19,16,4,18,22,820,867,134,6.470149253731344,3.745488309610123,test
163687,ava,65846.jpg,0,9,30,72,78,50,15,11,6,2,18,38,201,1353,273,4.956043956043956,2.8536592461145736,training
35980,ava,848276.jpg,13,10,31,98,78,25,12,3,1,0,5,40,1156,1175,271,4.33579335793358,2.48832302353467,training
214728,ava,948748.jpg,1,2,5,28,63,23,2,0,1,0,20,0,1382,608,125,4.864,2.799444076770351,training
172072,ava,362286.jpg,3,5,28,37,68,36,22,10,2,2,6,20,523,1073,213,5.037558685446009,2.901672554630674,training
63251,ava,799241.jpg,0,0,3,7,40,47,23,8,0,2,14,0,1049,764,130,5.876923076923077,3.396069846764751,training
49683,ava,239738.jpg,1,2,8,24,65,64,46,20,10,6,18,38,387,1466,246,5.959349593495935,3.4446202105965464,validation
202023,ava,271083.jpg,0,3,7,27,71,77,49,24,9,4,18,0,423,1608,271,5.9335793357933575,3.4294411706526065,validation
235747,ava,534152.jpg,15,13,24,46,20,10,1,0,0,2,1,38,694,484,131,3.694656488549618,2.1106844968955394,validation
2765,ava,165360.jpg,0,5,21,33,95,74,43,23,6,6,14,27,328,1723,306,5.630718954248366,3.2510521967445705,test
202644,ava,719529.jpg,2,2,11,15,51,38,33,19,9,5,15,19,916,1096,185,5.924324324324324,3.423989840270449,training
349,ava,930293.jpg,1,1,5,21,62,58,20,12,3,2,20,0,1329,1043,185,5.6378378378378375,3.255245318117588,training
238130,ava,174358.jpg,3,6,27,68,89,52,19,9,4,0,8,40,338,1366,277,4.931407942238267,2.839148291589714,training
188954,ava,281434.jpg,3,13,30,60,83,56,17,2,1,0,2,16,436,1254,265,4.7320754716981135,2.7217386961027934,training
18475,ava,136409.jpg,5,12,25,129,117,46,10,2,1,1,15,19,296,1586,348,4.557471264367816,2.618894391321877,training
24079,ava,117805.jpg,18,48,64,82,52,17,6,2,4,2,17,19,272,1110,295,3.76271186440678,2.150770059114516,training
33139,ava,228039.jpg,0,3,13,24,76,73,45,32,12,9,15,19,375,1728,287,6.020905923344948,3.480877744392458,training
71053,ava,30557.jpg,1,1,3,16,33,37,23,10,7,5,17,21,120,817,136,6.007352941176471,3.4728948495347844,training
14729,ava,741099.jpg,0,1,7,14,43,54,19,13,7,3,18,0,954,948,161,5.888198757763975,3.4027113794903627,training
45083,ava,199030.jpg,4,8,32,49,106,69,19,4,3,3,22,40,355,1478,297,4.976430976430977,2.865667484462984,training
206063,ava,177693.jpg,19,16,55,82,47,8,5,3,0,0,2,28,340,886,235,3.770212765957447,2.1551881943759947,training
89133,ava,760882.jpg,0,0,1,6,34,62,42,13,4,2,14,35,976,1023,164,6.237804878048781,3.608634243192201,training
159768,ava,260277.jpg,2,6,21,50,75,42,21,4,2,1,38,0,410,1111,224,4.959821428571429,2.8558842299328733,training
239176,ava,504300.jpg,0,0,2,12,58,68,40,17,8,2,18,37,673,1260,207,6.086956521739131,3.519782464823181,training
102017,ava,403865.jpg,0,0,3,6,25,53,54,28,14,4,7,14,551,1244,187,6.652406417112299,3.852840311866278,training
171780,ava,361691.jpg,1,2,7,14,52,61,32,20,6,4,14,39,523,1186,199,5.959798994974874,3.44488491431346,training
12985,ava,39197.jpg,7,31,27,48,53,34,7,4,1,1,5,19,141,911,213,4.276995305164319,2.4536901532734903,training
1980,ava,295627.jpg,2,4,8,21,53,60,49,23,16,8,17,29,450,1494,244,6.122950819672131,3.540983606557377,test
219223,ava,824633.jpg,8,12,24,49,39,19,1,1,0,0,20,49,1098,624,153,4.078431372549019,2.336733237305511,training
30720,ava,580945.jpg,1,5,4,23,64,52,14,6,1,0,38,0,736,902,170,5.305882352941176,3.059718923969323,training
127208,ava,263245.jpg,0,6,13,34,84,32,16,4,2,1,10,18,414,971,192,5.057291666666667,2.9132955548202077,training
145021,ava,912529.jpg,1,3,5,13,55,53,29,14,2,2,20,21,1277,1020,177,5.762711864406779,3.3287978552759983,training
62346,ava,298801.jpg,2,11,25,65,95,50,17,7,3,1,18,29,453,1346,276,4.876811594202898,2.806990283812428,training
99826,ava,259504.jpg,1,1,8,30,98,72,37,23,2,2,14,27,401,1550,274,5.656934306569343,3.266493403604709,training
21017,ava,756343.jpg,18,18,30,58,36,33,19,3,3,4,19,0,980,978,222,4.405405405405405,2.529325486969431,training
20976,ava,756626.jpg,1,6,14,52,107,39,12,3,1,0,38,0,980,1149,235,4.889361702127659,2.814382471802526,training
132935,ava,787701.jpg,1,0,2,5,36,54,36,24,17,8,1,17,1031,1208,183,6.601092896174864,3.8226159348746713,training
51735,ava,492450.jpg,0,2,4,22,38,43,41,23,11,6,2,39,658,1182,190,6.221052631578948,3.5987669371973947,training
175148,ava,505407.jpg,0,2,9,24,56,81,42,25,8,2,18,21,674,1479,249,5.9397590361445785,3.4330811000454498,test
209818,ava,591515.jpg,1,9,23,61,60,15,5,2,1,2,15,19,747,802,179,4.4804469273743015,2.5735259863422426,training
230716,ava,517758.jpg,0,1,4,16,44,65,57,22,7,1,17,50,684,1336,217,6.15668202764977,3.560851756855258,training
202189,ava,460858.jpg,0,1,5,5,33,61,44,36,13,6,38,0,626,1341,204,6.573529411764706,3.806380659477557,training
23282,ava,638116.jpg,2,5,10,43,97,38,5,1,1,0,14,15,807,979,202,4.846534653465347,2.789156744926644,training
218927,ava,356793.jpg,1,5,7,26,92,46,14,7,1,0,8,19,519,1035,199,5.201005025125628,2.997944720292395,training
11259,ava,338729.jpg,0,0,4,16,36,67,46,21,7,3,2,20,500,1241,200,6.205,3.589311714096625,training
193810,ava,73921.jpg,3,4,12,29,79,76,46,18,6,2,15,20,213,1554,275,5.650909090909091,3.262944467841887,test
132201,ava,755382.jpg,2,5,6,35,74,28,8,3,1,0,19,0,977,797,162,4.919753086419753,2.832283419532482,test
254803,ava,370062.jpg,0,3,7,22,54,57,34,21,8,2,15,38,530,1225,208,5.889423076923077,3.40343252049076,training
252050,ava,12376.jpg,2,10,22,48,65,26,16,9,2,2,14,0,67,983,202,4.866336633663367,2.800820386472797,training
207007,ava,511755.jpg,2,9,34,80,82,37,14,6,0,1,19,48,681,1230,265,4.6415094339622645,2.6683940411822733,training
99526,ava,258362.jpg,1,2,5,20,67,105,55,23,3,3,7,14,401,1691,284,5.954225352112676,3.441601961204687,training
198733,ava,336275.jpg,0,0,1,7,51,101,76,33,10,7,17,47,496,1848,286,6.461538461538462,3.7404164333350303,training
168732,ava,661917.jpg,0,2,19,31,51,49,20,12,1,2,22,38,836,999,187,5.342245989304812,3.0811376111722586,training
253560,ava,6247.jpg,2,2,12,32,45,62,66,46,20,11,2,14,34,1887,298,6.332214765100671,3.664242978781997,training
111315,ava,236128.jpg,0,3,15,58,82,38,15,1,3,1,15,38,382,1071,216,4.958333333333333,2.855007721155967,training
1063,ava,308322.jpg,1,14,12,54,80,29,4,5,0,3,2,20,465,953,202,4.717821782178218,2.713343074876647,training
251351,ava,90134.jpg,13,34,64,75,86,22,12,1,1,1,2,22,235,1246,309,4.032362459546926,2.3095980072778053,training
98028,ava,927408.jpg,2,2,7,23,59,45,13,3,1,2,15,19,1308,828,157,5.273885350318471,3.040872244727624,test
233184,ava,215963.jpg,1,2,17,47,84,58,36,30,7,4,18,21,367,1607,286,5.618881118881119,3.2440795471900703,training
152990,ava,184227.jpg,1,6,15,42,92,43,16,3,3,0,7,20,346,1107,221,5.009049773755656,2.8848804094258997,training
30918,ava,747072.jpg,0,1,6,26,42,52,44,24,5,2,15,40,964,1211,202,5.995049504950496,3.465647954603535,training
188396,ava,31784.jpg,1,4,10,23,43,62,41,28,14,7,1,18,123,1425,233,6.115879828326181,3.5368186943814037,training
22363,ava,235814.jpg,0,6,16,49,78,51,26,12,5,2,29,40,384,1295,245,5.285714285714286,3.047839652075257,training
221810,ava,908340.jpg,1,4,12,22,46,26,10,7,1,3,22,38,1269,684,132,5.181818181818182,2.9866434029240114,training
53999,ava,220852.jpg,5,8,24,67,125,83,42,14,4,7,22,40,371,1996,379,5.266490765171504,3.0365167313055186,training
82425,ava,607139.jpg,1,1,3,3,25,36,29,16,2,1,15,38,751,724,117,6.188034188034188,3.579318615056537,training
115835,ava,770886.jpg,1,1,9,56,155,148,77,26,12,6,14,35,1005,2832,491,5.767820773930754,3.331807073989656,training
97969,ava,926425.jpg,0,0,0,3,6,35,31,36,31,18,14,21,1308,1216,160,7.6,4.410986101919258,validation
196780,ava,34042.jpg,1,3,8,16,34,48,50,28,11,6,14,15,129,1286,205,6.273170731707317,3.629465222514568,training
33923,ava,13787.jpg,5,17,24,62,55,29,11,6,1,2,20,30,74,962,212,4.537735849056604,2.6072699574191778,training
10652,ava,178267.jpg,4,24,37,83,103,45,18,3,0,6,22,40,341,1490,323,4.613003095975232,2.6516034119245244,training
80178,ava,545833.jpg,0,0,1,1,23,46,26,21,2,1,15,19,692,776,121,6.413223140495868,3.7119580377507098,training
96132,ava,893520.jpg,0,0,5,7,38,47,16,9,1,0,17,19,1221,708,123,5.7560975609756095,3.324901938628916,training
103471,ava,427052.jpg,0,0,1,8,61,42,24,13,2,1,38,0,581,892,152,5.868421052631579,3.391062036295238,validation
54459,ava,190253.jpg,21,26,61,91,69,31,11,4,1,1,14,15,349,1279,316,4.04746835443038,2.318495589307107,training
33531,ava,643755.jpg,25,33,48,72,35,7,3,2,1,2,22,40,815,806,228,3.5350877192982457,2.016696274106842,training
178643,ava,808240.jpg,1,1,7,33,63,34,7,2,0,0,16,17,1066,740,148,5.0,2.879549966909332,training
75977,ava,101854.jpg,4,8,23,71,96,61,27,15,5,3,2,10,251,1603,313,5.121405750798722,2.951059641436706,training
243281,ava,947280.jpg,0,2,9,25,57,48,10,7,1,2,5,18,1378,859,161,5.3354037267080745,3.077107423408462,training
206773,ava,588727.jpg,0,2,6,23,43,59,24,14,5,2,14,20,744,1028,178,5.775280898876405,3.336201191264064,training
201050,ava,43821.jpg,2,6,8,20,46,23,7,5,0,1,18,22,152,585,118,4.957627118644068,2.8545917508889613,training
103797,ava,439424.jpg,0,1,2,18,48,66,30,15,2,0,17,21,596,1064,182,5.846153846153846,3.37794634220842,training
104047,ava,444436.jpg,0,0,2,11,48,69,27,19,2,1,20,21,596,1073,179,5.994413407821229,3.4652732845538674,training
22251,ava,931358.jpg,0,0,2,4,25,55,55,25,12,12,15,19,1331,1290,190,6.789473684210527,3.93357483715908,training
13082,ava,39408.jpg,7,17,48,75,46,16,9,2,0,0,18,27,141,890,220,4.045454545454546,2.317309427832261,training
121826,ava,482527.jpg,0,5,5,31,67,41,21,6,2,0,2,20,648,943,178,5.297752808988764,3.0549305095962938,training
33463,ava,646476.jpg,1,8,15,47,61,48,30,13,3,2,24,40,815,1204,228,5.280701754385965,3.0448872014583115,training
177252,ava,601096.jpg,0,0,3,21,47,55,22,3,3,1,18,38,757,873,155,5.632258064516129,3.251958754082961,training
91997,ava,810801.jpg,0,1,1,8,28,50,43,8,5,5,19,22,1060,937,149,6.2885906040268456,3.638547741617401,validation
28186,ava,289238.jpg,1,5,13,39,83,54,19,9,4,3,14,0,443,1216,230,5.28695652173913,3.0485713463585875,training
59989,ava,527663.jpg,0,5,1,29,69,35,5,3,0,0,31,40,689,743,147,5.054421768707483,2.9116051450361744,test
167781,ava,150508.jpg,0,0,2,12,54,76,33,16,4,4,7,14,312,1215,201,6.044776119402985,3.494937621620553,training
241607,ava,41128.jpg,1,2,10,16,57,49,53,35,13,11,1,20,145,1556,247,6.299595141700405,3.6450295672490807,training
11577,ava,638708.jpg,1,2,4,7,33,71,40,26,10,3,1,20,809,1244,197,6.314720812182741,3.653938797380966,training
157221,ava,495587.jpg,7,26,49,99,60,8,3,0,0,0,2,0,662,971,252,3.8531746031746033,2.204053869507212,training
97449,ava,917348.jpg,0,0,4,9,61,45,18,9,3,0,19,0,1279,848,149,5.691275167785235,3.286720648132931,training
118683,ava,332462.jpg,0,4,16,47,100,50,18,11,2,2,20,45,491,1296,250,5.184,2.987928524156188,training
181222,ava,361868.jpg,9,11,27,68,82,33,11,4,0,2,10,18,522,1121,247,4.538461538461538,2.607697398564374,training
208749,ava,768715.jpg,1,5,13,42,71,51,18,7,3,2,22,40,1001,1108,213,5.2018779342723,2.9984588759115467,training
132434,ava,141811.jpg,0,6,19,54,72,41,11,5,2,1,18,22,303,1036,211,4.909952606635071,2.826510800731445,validation
17673,ava,760507.jpg,6,7,30,50,66,40,14,7,5,1,14,27,988,1089,226,4.81858407079646,2.7726934632752145,training
155546,ava,802125.jpg,1,2,3,23,39,46,22,18,4,4,18,40,1055,951,162,5.87037037037037,3.392210211535162,training
27393,ava,425687.jpg,0,0,2,11,45,67,26,13,1,3,18,21,583,1002,168,5.964285714285714,3.447527654344332,training
48360,ava,485584.jpg,4,4,19,50,66,34,10,2,1,2,17,19,650,918,192,4.78125,2.750703176704169,training
20701,ava,635566.jpg,0,2,4,23,75,101,30,11,3,1,14,20,804,1424,250,5.696,3.289503639973528,training
91606,ava,802645.jpg,0,1,3,10,34,43,17,9,3,2,20,45,1045,717,122,5.877049180327869,3.3961441234227685,training
163484,ava,66223.jpg,1,6,15,32,63,65,42,25,7,5,19,0,201,1498,261,5.739463601532567,3.3151043053368525,training
11613,ava,638339.jpg,4,10,17,69,60,28,5,0,0,0,20,0,809,854,193,4.424870466321243,2.5407906783758483,training
222630,ava,16565.jpg,0,5,13,21,53,47,33,22,7,4,20,23,82,1190,205,5.804878048780488,3.353634323901148,training
231724,ava,80204.jpg,0,1,10,38,70,45,15,6,3,0,14,0,222,984,188,5.23404255319149,3.01740428348142,training
89865,ava,763166.jpg,0,1,1,10,37,46,31,15,7,2,19,21,993,926,150,6.173333333333333,3.5706596073240675,training
175733,ava,814885.jpg,0,2,3,14,36,44,33,30,15,4,20,0,1080,1159,181,6.403314917127072,3.706121956481201,training
94228,ava,850570.jpg,0,0,2,9,23,56,41,16,7,3,20,21,1150,1001,157,6.375796178343949,3.689913036880288,training
207136,ava,653868.jpg,2,15,34,59,53,18,4,1,3,1,1,40,826,816,190,4.294736842105263,2.4641401651050194,training
252686,ava,631257.jpg,1,0,2,16,75,71,44,22,13,7,5,40,802,1543,251,6.147410358565737,3.555390614906357,training
48816,ava,727109.jpg,0,1,2,8,39,61,61,21,7,4,17,0,927,1299,204,6.367647058823529,3.685113092225639,training
22399,ava,236740.jpg,2,2,9,36,76,68,26,15,8,5,18,40,384,1389,247,5.623481781376518,3.246789401340239,training
229715,ava,300679.jpg,8,12,26,64,67,36,15,5,1,1,31,40,455,1081,235,4.6,2.643944407677034,training
98358,ava,929000.jpg,0,0,3,6,33,50,39,7,5,2,20,27,1324,892,145,6.151724137931034,3.5579314909057715,training
167922,ava,817391.jpg,0,0,1,5,26,49,37,12,1,2,29,40,1085,831,133,6.24812030075188,3.614710170528904,training
206667,ava,587168.jpg,0,8,8,42,46,41,14,5,2,1,2,10,744,850,167,5.089820359281437,2.9324554068567035,training
181664,ava,72298.jpg,2,6,11,40,62,59,45,27,10,18,18,29,211,1672,280,5.971428571428572,3.451734896473481,training
223963,ava,343732.jpg,0,1,0,13,49,62,23,8,3,2,20,21,504,943,161,5.857142857142857,3.3844190224071093,validation
76148,ava,101741.jpg,1,0,14,50,86,92,43,15,5,11,14,0,251,1801,317,5.681388012618297,3.280896976327124,training
141285,ava,198382.jpg,2,7,23,64,66,55,14,5,3,0,22,38,354,1166,239,4.878661087866109,2.808079661284472,training
68877,ava,570357.jpg,1,2,4,55,100,42,10,3,1,2,16,40,724,1112,220,5.054545454545455,2.911677997713736,training
26110,ava,25333.jpg,5,6,26,39,32,6,5,0,0,0,18,21,108,482,119,4.050420168067227,2.3202342485637537,training
9698,ava,152292.jpg,5,14,28,86,75,25,16,2,0,1,14,21,315,1124,252,4.4603174603174605,2.5616694504848048,training
246338,ava,941823.jpg,4,1,1,6,20,59,39,15,5,0,18,0,1360,925,150,6.166666666666667,3.5667328480035296,training
211739,ava,606646.jpg,0,1,6,28,37,29,5,0,1,0,18,27,764,535,107,5.0,2.879549966909332,training
61353,ava,173823.jpg,1,6,10,39,69,55,18,10,3,1,12,38,336,1117,212,5.268867924528302,3.037916911204625,training
199958,ava,931998.jpg,1,2,4,26,45,39,6,3,0,3,38,0,1335,676,129,5.24031007751938,3.021095942417107,training
222960,ava,503192.jpg,1,1,1,15,50,41,29,11,1,2,20,45,675,882,152,5.802631578947368,3.352311121947821,training
92302,ava,817362.jpg,0,1,3,13,36,52,18,7,3,0,17,27,1075,764,133,5.74436090225564,3.317988883525824,training
154660,ava,537074.jpg,0,1,5,19,41,55,41,20,6,5,15,19,697,1179,193,6.108808290155441,3.5326534601180293,training
105399,ava,235304.jpg,0,1,8,18,60,49,31,27,19,8,1,20,383,1376,221,6.226244343891403,3.601824927904268,training
225933,ava,205602.jpg,3,15,33,67,82,40,24,6,2,1,16,40,360,1294,273,4.73992673992674,2.7263632022070143,training
70093,ava,682537.jpg,3,7,18,49,118,78,27,1,4,0,4,17,866,1558,305,5.108196721311476,2.9432793394885595,training
91247,ava,795391.jpg,1,1,5,13,38,42,18,8,1,1,19,0,1032,721,128,5.6328125,3.2522853242885508,training
170196,ava,167746.jpg,0,1,5,11,65,75,47,23,9,3,16,17,329,1460,239,6.108786610878661,3.532640690722705,training
128681,ava,419131.jpg,2,8,11,54,97,28,13,4,3,1,14,0,576,1080,221,4.886877828054299,2.812919435452234,training
255153,ava,870529.jpg,1,8,13,39,69,62,18,6,1,2,15,38,1199,1132,219,5.168949771689498,2.9790637305120136,training
18775,ava,132858.jpg,0,1,4,17,69,115,87,36,16,8,13,19,296,2238,353,6.339943342776204,3.668795218445282,training
135356,ava,155144.jpg,0,0,1,17,51,77,43,22,5,4,1,20,317,1350,220,6.136363636363637,3.548883942001083,training
96887,ava,906843.jpg,1,1,3,12,35,41,23,8,2,3,14,0,1250,754,129,5.844961240310077,3.377243880791508,training
113539,ava,472463.jpg,2,8,25,71,79,28,8,3,0,3,18,40,637,1050,227,4.625550660792952,2.6589941019892307,training
203595,ava,515193.jpg,0,1,8,20,71,59,32,10,4,2,17,50,685,1175,207,5.676328502415459,3.277916854500172,validation
9147,ava,479104.jpg,3,4,15,77,92,43,9,2,3,1,5,17,643,1198,249,4.811244979919679,2.768370636749513,training
165388,ava,412877.jpg,6,8,40,68,91,37,10,4,1,0,19,0,571,1202,265,4.535849056603774,2.6061586104416667,training
123041,ava,204603.jpg,3,3,18,46,87,43,9,5,0,0,18,22,358,1043,214,4.873831775700935,2.8052351293010136,training
195643,ava,468650.jpg,0,5,10,52,64,39,10,4,0,0,17,50,634,904,184,4.913043478260869,2.828331367076224,training
205040,ava,845158.jpg,2,2,3,5,37,77,46,23,10,3,2,0,1153,1308,208,6.288461538461538,3.638471720205671,training
12207,ava,750726.jpg,0,1,1,6,22,51,47,24,7,5,18,40,969,1079,164,6.579268292682927,3.809760940097819,training
82257,ava,593909.jpg,0,0,1,4,7,36,39,20,11,7,7,20,738,872,125,6.976,4.043441429516877,training
185775,ava,244682.jpg,1,7,22,50,100,51,30,13,7,3,1,20,392,1494,284,5.26056338028169,3.0330254192261443,training
105037,ava,805443.jpg,0,8,16,35,57,26,15,5,2,1,18,21,1062,818,165,4.957575757575758,2.8545614985059062,training
55808,ava,81455.jpg,0,0,5,11,24,45,38,27,25,19,14,21,224,1346,194,6.938144329896907,4.021143913704995,training
109508,ava,950849.jpg,1,3,7,15,35,55,45,21,14,3,38,0,1388,1232,199,6.190954773869347,3.581038880703983,training
208190,ava,340592.jpg,0,5,7,30,83,62,37,12,5,2,40,0,502,1358,243,5.588477366255144,3.226171314339562,training
248241,ava,528219.jpg,1,1,11,22,80,46,13,1,3,2,12,17,691,946,180,5.255555555555556,3.0300757408632992,training
232330,ava,766262.jpg,11,8,21,40,62,31,15,3,2,2,22,40,996,913,195,4.682051282051282,2.692273753160584,training
233162,ava,216052.jpg,12,16,50,66,75,45,9,6,3,1,20,0,367,1251,283,4.420494699646643,2.5382132909897503,training
32762,ava,893684.jpg,1,1,1,19,45,59,38,5,7,1,15,19,1231,1040,177,5.875706214689266,3.395353097996986,training
22428,ava,237323.jpg,10,14,38,73,71,30,5,3,0,1,1,40,384,1048,245,4.277551020408163,2.4540174772754897,training
95787,ava,887360.jpg,0,1,7,26,46,37,8,2,2,0,22,38,1207,669,129,5.186046511627907,2.989133947947609,training
85590,ava,684200.jpg,2,2,8,24,67,33,11,7,1,0,15,19,858,801,155,5.167741935483871,2.978352298200295,training
255411,ava,56663.jpg,8,19,25,39,46,50,39,15,6,4,18,29,181,1294,251,5.155378486055777,2.9710700546589286,training
114843,ava,337325.jpg,0,0,3,15,40,68,30,14,7,5,18,40,497,1112,182,6.1098901098901095,3.533290666976967,training
